date_month,sub_month,viewing_sub_count,total_hours_viewed,median_unique_title_count,average_title_view_count,average_hours_viewed
2023-09-01 00:00:00.000000,26,196414,2864865.918924,2.0,3.663048458867494,14.5858539561
2024-02-01 00:00:00.000000,6,320116,5381917.418463,2.0,3.8673324669807196,16.8123974386
2023-07-01 00:00:00.000000,76,8327,100518.254021,2.0,3.5831632040350665,12.0713647197
2023-08-01 00:00:00.000000,87,13434,155312.865704,2.0,3.46419532529403,11.5611780336
2024-02-01 00:00:00.000000,27,227191,3086107.022628,2.0,3.2796809732779906,13.5837556181
2023-06-01 00:00:00.000000,17,275735,3722263.129592,2.0,3.6197581010753077,13.4994220160
2023-06-01 00:00:00.000000,74,8913,104755.197528,2.0,3.676091102883429,11.7530794938
2023-07-01 00:00:00.000000,25,213622,2993468.061010,2.0,3.646281750007022,14.0129203032
2024-03-01 00:00:00.000000,13,246412,3558985.734499,2.0,3.6883349836858597,14.4432322066
2023-07-01 00:00:00.000000,44,23211,296022.470010,2.0,3.7224160958166386,12.7535422864
2023-08-01 00:00:00.000000,86,10171,125286.121660,2.0,3.564152983974044,12.3179747970
2024-04-01 00:00:00.000000,109,16181,171320.801697,3.0,3.5052839750324454,10.5877758913
2023-12-01 00:00:00.000000,73,6468,83481.901435,3.0,3.9874768089053805,12.9069111681
2023-07-01 00:00:00.000000,13,217790,3342580.277743,2.0,3.92678727214289,15.3477215563
2024-01-01 00:00:00.000000,69,12277,178583.237546,2.0,3.605033803046347,14.5461625435
2023-11-01 00:00:00.000000,45,36410,440993.764241,2.0,3.4589123867069484,12.1118858622
2023-06-01 00:00:00.000000,85,14016,162428.689614,2.0,3.5565068493150687,11.5888049097
2023-09-01 00:00:00.000000,12,234240,3473155.843231,2.0,3.6559255464480875,14.8273388116
2023-08-01 00:00:00.000000,71,7906,103033.207533,2.0,3.718821148494814,13.0322802344
2023-06-01 00:00:00.000000,70,13899,175044.619909,3.0,3.741636088927261,12.5940441693
2023-12-01 00:00:00.000000,71,8693,113991.822686,3.0,4.051765788565512,13.1130590919
2024-01-01 00:00:00.000000,103,6012,70791.718675,2.0,3.276447105788423,11.7750696399
2023-12-01 00:00:00.000000,67,10073,134130.016977,3.0,4.067805023329694,13.3157963841
2024-03-01 00:00:00.000000,37,247098,3285796.089347,2.0,3.5660223878784936,13.2975422276
2023-11-01 00:00:00.000000,9,289727,4276199.365662,2.0,3.8118263054530646,14.7594092565
2024-01-01 00:00:00.000000,80,8774,118660.429629,2.0,3.508092090266697,13.5240972907
2023-07-01 00:00:00.000000,53,33812,400172.289577,2.0,3.508990890807997,11.8352149999
2023-05-01 00:00:00.000000,84,7249,46484.080538,2.0,2.5560767002345153,6.4124817958
2024-04-01 00:00:00.000000,95,11984,129290.059176,2.0,3.379756341789052,10.7885563398
2024-04-01 00:00:00.000000,108,18221,155088.460811,2.0,3.022336864057955,8.5115230125
2023-05-01 00:00:00.000000,47,13066,85886.586922,2.0,2.5738558089698453,6.5732884526
2024-02-01 00:00:00.000000,11,240581,3693316.579782,2.0,3.5763214883968395,15.3516552836
2023-12-01 00:00:00.000000,33,409893,6773350.543764,3.0,4.560360874667291,16.5246797183
2024-03-01 00:00:00.000000,30,201455,2821119.825163,2.0,3.6716636469683057,14.0037220479
2024-03-01 00:00:00.000000,5,413033,7117108.774978,3.0,4.177206179651505,17.2313320606
2023-11-01 00:00:00.000000,70,8387,105898.239777,2.0,3.5698104208894716,12.6264742789
2023-06-01 00:00:00.000000,18,375615,5621596.250227,3.0,4.002254968518296,14.9663784732
2023-07-01 00:00:00.000000,70,8073,103862.701311,2.0,3.660968660968661,12.8654405191
2023-11-01 00:00:00.000000,84,8047,94917.556240,2.0,3.5157201441531005,11.7953965751
2023-08-01 00:00:00.000000,73,27256,345427.411110,2.0,3.6099574405635457,12.6734447868
2023-10-01 00:00:00.000000,63,13301,163347.406537,2.0,3.614615442447936,12.2808365188
2024-03-01 00:00:00.000000,47,57270,884687.640899,3.0,3.8722716954775622,15.4476626663
2023-11-01 00:00:00.000000,85,8796,102311.749529,2.0,3.479422464756708,11.6316222748
2023-05-01 00:00:00.000000,68,4357,29917.029684,2.0,2.6261188891439065,6.8664286628
2023-05-01 00:00:00.000000,85,10489,64797.429495,2.0,2.5243588521308036,6.1776555911
2023-11-01 00:00:00.000000,27,188390,2821193.356121,2.0,3.813137640002123,14.9752818946
2023-06-01 00:00:00.000000,66,8503,110638.638230,3.0,3.8716923438786313,13.0117180089
2023-10-01 00:00:00.000000,64,10805,133269.214972,2.0,3.6622859787135584,12.3340319271
2024-05-01 00:00:00.000000,11,223325,3610703.403711,2.0,3.7825321840367176,16.1679319544
2023-07-01 00:00:00.000000,16,225752,3303281.142352,2.0,3.8362495127396437,14.6323449730
2023-06-01 00:00:00.000000,96,6455,68517.562899,2.0,3.528892331525949,10.6146495583
2024-03-01 00:00:00.000000,11,282615,4189741.635169,2.0,3.7241087698812874,14.8249089226
2023-08-01 00:00:00.000000,95,3708,43171.021943,2.0,3.5029665587918015,11.6426704269
2024-04-01 00:00:00.000000,1,1279912,24668749.967477,3.0,4.864106282306909,19.2737859849
2024-03-01 00:00:00.000000,40,279214,3660785.692463,2.0,3.4538633449612126,13.1110391759
2024-05-01 00:00:00.000000,71,8097,111326.168877,3.0,3.779918488329011,13.7490637121
2023-11-01 00:00:00.000000,100,4276,45156.511088,2.0,3.408793264733396,10.5604562881
2024-04-01 00:00:00.000000,56,16715,203443.588935,2.0,3.592342207597966,12.1713185124
2024-04-01 00:00:00.000000,50,31365,351003.162123,2.0,3.3296987087517933,11.1909186075
2023-09-01 00:00:00.000000,11,240604,3817374.397449,2.0,3.8459585044305165,15.8657977317
2023-09-01 00:00:00.000000,20,229970,3199308.196674,2.0,3.408196721311475,13.9118502269
2023-09-01 00:00:00.000000,87,9364,111861.957788,2.0,3.3560444254592054,11.9459587557
2024-01-01 00:00:00.000000,94,14584,158357.113710,2.0,2.997325836533187,10.8582771332
2023-09-01 00:00:00.000000,103,173,1447.631337,2.0,3.023121387283237,8.3678111965
2023-10-01 00:00:00.000000,10,344134,4941950.853195,2.0,3.916486019980589,14.3605422690
2023-07-01 00:00:00.000000,49,23815,290648.391300,2.0,3.5751417174049966,12.2044254168
2023-11-01 00:00:00.000000,14,214466,3236497.960402,2.0,3.7727891600533416,15.0909606203
2023-12-01 00:00:00.000000,25,268907,3740228.622051,3.0,3.8594309556835635,13.9090043102
2024-01-01 00:00:00.000000,60,24430,341148.743895,2.0,3.5711829717560377,13.9643366310
2023-08-01 00:00:00.000000,55,25523,328827.583481,3.0,3.7629197194687145,12.8835788693
2023-08-01 00:00:00.000000,59,9845,128111.554447,2.0,3.734382935500254,13.0128546924
2024-01-01 00:00:00.000000,25,293286,5091378.616436,2.0,3.7864234910633305,17.3597737923
2023-05-01 00:00:00.000000,9,181143,1429762.770180,2.0,2.6088339047051226,7.8930059134
2023-07-01 00:00:00.000000,77,7331,86829.446245,2.0,3.6285636338835086,11.8441476258
2023-05-01 00:00:00.000000,84,13715,148820.474606,2.0,2.9937294932555596,10.8509277875
2022-01-01 00:00:00.000000,36,38864,660150.945902,3.0,4.541669882928084,16.9857441375
2022-05-01 00:00:00.000000,74,19437,218645.801716,2.0,3.378897005864801,11.2483692621
2022-08-01 00:00:00.000000,15,437073,6908502.886755,2.0,3.7066515052370996,15.8062545170
2022-01-01 00:00:00.000000,1,2220425,45455451.144519,3.0,5.73192081159201,20.4715001286
2023-03-01 00:00:00.000000,73,9635,124541.089588,2.0,3.4632627646326277,12.9245630540
2022-12-01 00:00:00.000000,16,319510,4686899.595492,3.0,4.200590902973606,14.6689772668
2022-03-01 00:00:00.000000,82,11036,149728.040161,3.0,3.941197789254326,13.5660088938
2022-12-01 00:00:00.000000,9,384188,5534104.101667,3.0,4.1193683317325585,14.4046396478
2022-04-01 00:00:00.000000,80,6656,86018.758298,3.0,3.8147814330779632,12.9215499922
2022-06-01 00:00:00.000000,17,367653,4404375.103006,2.0,3.634599378763729,11.9796741039
2023-04-01 00:00:00.000000,61,14876,192659.657804,2.0,3.387268082817962,12.9510391102
2023-02-01 00:00:00.000000,95,22403,279226.046927,2.0,3.3866273879664344,12.4632229480
2022-11-01 00:00:00.000000,71,10225,141751.698233,3.0,3.7745721271393644,13.8632467710
2023-01-01 00:00:00.000000,61,10741,157141.158335,3.0,3.8167008005957923,14.6286686218
2023-04-01 00:00:00.000000,71,10208,138494.099532,2.0,3.4791850328141836,13.5658829985
2022-04-01 00:00:00.000000,40,26360,359263.756346,3.0,3.86882136489511,13.6286087912
2022-02-01 00:00:00.000000,78,6697,89983.070605,3.0,3.944311734846223,13.4343192901
2022-06-01 00:00:00.000000,26,68950,975617.813785,2.0,3.6118692984873317,14.1494367563
2023-01-01 00:00:00.000000,54,19119,292115.969715,3.0,3.8609236884774307,15.2788309909
2022-08-01 00:00:00.000000,70,12740,158694.336329,2.0,3.4569500039243386,12.4554066658
2023-02-01 00:00:00.000000,34,59664,901382.108666,2.0,3.551881337467527,15.1073847091
2022-12-01 00:00:00.000000,84,6846,106512.695902,3.0,4.262489044697634,15.5583838595
2023-01-01 00:00:00.000000,56,14192,219730.616131,3.0,3.907982808426689,15.4816188354
2022-10-01 00:00:00.000000,24,177308,2280964.027189,2.0,3.367713990829569,12.8643443209
2022-09-01 00:00:00.000000,52,15019,207549.527973,2.0,3.3820905459387482,13.8182109170
2022-10-01 00:00:00.000000,32,54929,686279.499422,2.0,3.2185872929182597,12.4937101661
2022-03-01 00:00:00.000000,42,14942,218322.961132,3.0,3.9725624038011107,14.6103835329
2022-01-01 00:00:00.000000,75,7088,108552.634733,3.0,4.414585978276203,15.3128275826
2022-08-01 00:00:00.000000,39,46076,578478.207214,2.0,3.345747335981075,12.5545978951
2023-01-01 00:00:00.000000,91,8634,114949.849106,2.0,3.5938151494093122,13.3136262574
2023-05-01 00:00:00.000000,3,496984,6205330.068704,2.0,3.34821976518406,12.4859504184
2022-11-01 00:00:00.000000,81,7393,98348.248491,3.0,3.7601785472744487,13.3028876628
2022-01-01 00:00:00.000000,18,201859,3553421.118400,3.0,4.426414346576835,17.6033940275
2024-03-01 00:00:00.000000,32,178060,2606136.131368,3.0,3.757261597214422,14.6362806434
2024-04-01 00:00:00.000000,66,8387,97001.790656,2.0,3.609991653749851,11.5657315674
2023-09-01 00:00:00.000000,49,18741,234486.013442,2.0,3.4458673496611705,12.5119264416
2023-10-01 00:00:00.000000,62,12702,156771.347752,2.0,3.6412376003778935,12.3422569479
2023-05-01 00:00:00.000000,41,16909,121030.033929,2.0,2.7069607901117747,7.1577286610
2024-02-01 00:00:00.000000,7,294588,4793525.861818,2.0,3.7458009151764498,16.2719658025
2023-06-01 00:00:00.000000,53,26593,339679.498571,3.0,3.8644380100026323,12.7732673475
2023-08-01 00:00:00.000000,80,8319,100939.108362,2.0,3.5854068998677726,12.1335627313
2023-05-01 00:00:00.000000,93,2201,14648.790405,2.0,2.7233075874602455,6.6555158587
2024-03-01 00:00:00.000000,19,270747,4111182.095057,3.0,3.810793840744311,15.1845896540
2023-11-01 00:00:00.000000,22,221718,3115010.709279,2.0,3.5473439233621087,14.0494263401
2023-10-01 00:00:00.000000,19,193986,2756627.457134,2.0,3.8204715804233293,14.2104453782
2023-05-01 00:00:00.000000,53,14438,99269.453164,2.0,2.687906912314725,6.8755681648
2023-08-01 00:00:00.000000,24,213379,3133354.582321,2.0,3.808730006233041,14.6844562132
2023-11-01 00:00:00.000000,29,180396,2565695.547184,2.0,3.5739761413778575,14.2225744872
2024-02-01 00:00:00.000000,26,271134,4306472.575645,2.0,3.618738336025729,15.8831890344
2023-10-01 00:00:00.000000,73,7634,94080.974350,2.0,3.6129159025412627,12.3239421470
2023-12-01 00:00:00.000000,52,19475,259414.832326,3.0,4.046829268292683,13.3204021734
2024-01-01 00:00:00.000000,649,1,11.261000,7.0,7.0,11.2610000000
2023-05-01 00:00:00.000000,90,2557,15961.603910,2.0,2.6190848650762613,6.2423167423
2024-04-01 00:00:00.000000,33,151976,2119290.700234,2.0,3.5151339685213454,13.9449038021
2023-08-01 00:00:00.000000,19,251532,3554660.237092,2.0,3.562504969546618,14.1320398084
2024-01-01 00:00:00.000000,55,21656,304029.685982,2.0,3.3890376800886592,14.0390508858
2023-08-01 00:00:00.000000,26,204119,2861044.439024,2.0,3.563362548317403,14.0165513207
2024-05-01 00:00:00.000000,46,80273,1213258.536764,3.0,3.6934336576432925,15.1141546568
2023-12-01 00:00:00.000000,105,18343,225702.924076,3.0,4.14872158316524,12.3045807161
2024-03-01 00:00:00.000000,84,7926,94867.468896,3.0,3.660862982588948,11.9691482332
2023-05-01 00:00:00.000000,43,14477,97140.168807,2.0,2.666643641638461,6.7099653801
2024-05-01 00:00:00.000000,66,8662,112452.387773,3.0,3.761371507734934,12.9822659632
2024-02-01 00:00:00.000000,43,104220,1530889.062219,2.0,3.5425542122433313,14.6890142220
2023-10-01 00:00:00.000000,87,7743,90710.315307,2.0,3.5997675319643547,11.7151382290
2023-10-01 00:00:00.000000,25,215988,3023442.127396,2.0,3.7985304739152177,13.9981949340
2024-01-01 00:00:00.000000,78,26184,365021.237220,2.0,3.493583868010999,13.9406216476
2023-12-01 00:00:00.000000,11,318919,4747833.153962,3.0,4.068186592833917,14.8872696640
2023-05-01 00:00:00.000000,7,170362,1386884.913579,2.0,2.716104530353013,8.1408114109
2022-10-01 00:00:00.000000,43,122056,1324827.410803,2.0,3.0009503756441664,10.8541698616
2022-09-01 00:00:00.000000,25,133470,1951560.799998,3.0,3.600962006728053,14.6216091885
2022-02-01 00:00:00.000000,28,35541,535576.991361,3.0,4.1261887344550106,15.0688478803
2022-08-01 00:00:00.000000,87,10426,134372.989985,3.0,3.5779227006809244,12.8870231116
2022-09-01 00:00:00.000000,10,497200,6051800.501419,2.0,3.1558725746730194,12.1717383944
2023-03-01 00:00:00.000000,43,25690,353622.559174,2.0,3.5026469443363175,13.7649886794
2022-10-01 00:00:00.000000,60,11570,148731.761281,2.0,3.3846153846153846,12.8549491168
2022-02-01 00:00:00.000000,27,36575,533675.207684,3.0,4.076662292213474,14.5908576029
2022-08-01 00:00:00.000000,13,378104,5109901.742240,2.0,3.6414673172795915,13.5145045483
2022-01-01 00:00:00.000000,60,12696,199925.901744,3.0,4.317870363077892,15.7459164956
2023-04-01 00:00:00.000000,9,397816,5382824.061844,2.0,3.4836394623658617,13.5309050690
2022-06-01 00:00:00.000000,31,31390,398099.921051,2.0,3.5562103787709853,12.6819763961
2022-07-01 00:00:00.000000,68,10714,137764.915150,2.0,3.4043863742417173,12.8572016006
2022-08-01 00:00:00.000000,35,26559,367241.048788,2.0,3.5914156626506024,13.8268467164
2023-01-01 00:00:00.000000,77,9560,141618.100188,3.0,3.835041841004184,14.8136088063
2023-01-01 00:00:00.000000,21,479324,6641399.205470,2.0,4.012555155687686,13.8557329692
2022-10-01 00:00:00.000000,30,69338,989007.758192,2.0,3.3453035088478345,14.2633692178
2022-04-01 00:00:00.000000,50,14362,203261.936614,3.0,4.005917983708139,14.1517744631
2022-05-01 00:00:00.000000,21,145823,2071444.952253,3.0,3.9501522383146805,14.2051030849
2022-09-01 00:00:00.000000,76,19151,241009.162889,2.0,3.1567460317460316,12.5840206187
2022-02-01 00:00:00.000000,50,11882,165835.710772,3.0,3.9959606160060592,13.9557107441
2023-03-01 00:00:00.000000,85,7163,87530.556581,2.0,3.3681418400111687,12.2198180345
2022-12-01 00:00:00.000000,19,404541,7010741.548906,3.0,4.473369884956321,17.3300709170
2023-03-01 00:00:00.000000,76,10572,131030.928615,2.0,3.4453797408493334,12.3929753726
2022-05-01 00:00:00.000000,71,14775,198966.655066,3.0,3.792772062804548,13.4655289027
2022-10-01 00:00:00.000000,90,29098,286172.410721,2.0,2.851713117289254,9.8344414145
2022-05-01 00:00:00.000000,73,29679,434223.162443,3.0,4.044474393530997,14.6301604597
2023-04-01 00:00:00.000000,17,339512,4240623.649931,2.0,3.264820492882452,12.4903130364
2022-11-01 00:00:00.000000,61,10557,149172.561677,3.0,3.817294942223906,14.1288654742
2022-11-01 00:00:00.000000,76,10979,152551.563635,3.0,3.6932604735883423,13.8935850305
2022-02-01 00:00:00.000000,43,21839,304198.484555,3.0,3.986492673992674,13.9285020401
2022-01-01 00:00:00.000000,24,53232,947771.533636,3.0,4.628012698889786,17.8042104265
2023-01-01 00:00:00.000000,15,377837,5276750.579009,3.0,3.931240372858209,13.9656428920
2023-02-01 00:00:00.000000,80,12782,169551.896530,2.0,3.429119073697387,13.2648956760
2022-09-01 00:00:00.000000,24,116102,1528916.111577,2.0,3.2441625108739656,13.1686184817
2022-02-01 00:00:00.000000,6,563497,7624983.111727,3.0,3.979829564612474,13.5315176127
2023-02-01 00:00:00.000000,9,305275,4216516.045766,2.0,3.6605497975602406,13.8121439149
2023-04-01 00:00:00.000000,40,29835,418288.305550,2.0,3.4336852689793864,14.0200538143
2022-02-01 00:00:00.000000,31,35068,489225.093338,3.0,3.9615044626308134,13.9503576760
2022-04-01 00:00:00.000000,1,1333813,23476123.585972,3.0,5.071988298218492,17.6007476200
2022-08-01 00:00:00.000000,28,69702,1066151.181150,2.0,3.6306758676097157,15.2956283252
2022-10-01 00:00:00.000000,42,132058,1700095.636338,2.0,3.261905663377733,12.8737582167
2022-12-01 00:00:00.000000,89,7008,101958.019146,3.0,3.96319018404908,14.5467283701
2022-05-01 00:00:00.000000,67,13220,167757.214083,3.0,3.742076998714167,12.6886932973
2022-10-01 00:00:00.000000,72,12788,151439.940512,2.0,3.2421801689083516,11.8423475533
2022-10-01 00:00:00.000000,31,81493,1191356.488723,2.0,3.5037916901857806,14.6189472688
2022-03-01 00:00:00.000000,59,12038,162282.539615,3.0,3.7559597973253593,13.4797358265
2022-11-01 00:00:00.000000,15,311015,4240587.603920,2.0,3.803936131903182,13.6346284562
2022-07-01 00:00:00.000000,51,16957,226113.855534,2.0,3.5047765066635215,13.3337572552
2022-10-01 00:00:00.000000,85,5802,68449.131242,2.0,3.3329886246122027,11.7975062465
2022-07-01 00:00:00.000000,6,526690,6701550.496411,2.0,3.516731821884179,12.7238750926
2023-01-01 00:00:00.000000,48,30281,460730.945256,3.0,3.9389406247936067,15.2146801815
2022-05-01 00:00:00.000000,64,11259,145285.742021,3.0,3.7591474245115455,12.9028190072
2022-05-01 00:00:00.000000,2,876919,12925771.606661,3.0,4.2364605665283035,14.7399667092
2022-11-01 00:00:00.000000,83,6534,88964.244194,3.0,3.856902356902357,13.6155868066
2022-02-01 00:00:00.000000,56,32585,421713.809678,3.0,3.7572577180384212,12.9415641588
2023-05-01 00:00:00.000000,25,303478,3575365.252800,2.0,3.265418694538996,11.7812608213
2022-06-01 00:00:00.000000,39,102535,1131706.952272,2.0,3.1209428883514083,11.0371669684
2022-11-01 00:00:00.000000,9,399255,5350748.055978,2.0,3.6710907287554853,13.4017974833
2022-02-01 00:00:00.000000,74,7352,106261.556849,3.0,4.192166462668299,14.4514561198
2023-04-01 00:00:00.000000,23,312451,5223876.229348,2.0,3.6914342042937793,16.7189719680
2022-10-01 00:00:00.000000,67,11087,138009.727755,2.0,3.267069540903761,12.4478874136
2022-08-01 00:00:00.000000,46,13996,189635.848537,3.0,3.6547117239408444,13.5483209643
2022-02-01 00:00:00.000000,37,35892,521958.386592,3.0,4.136489008998969,14.5420663247
2022-11-01 00:00:00.000000,46,29869,418894.015621,3.0,3.774322062269836,14.0239041052
2022-05-01 00:00:00.000000,20,131237,1684026.818619,2.0,3.594149560340755,12.8318537209
2023-05-01 00:00:00.000000,68,8313,100030.864640,2.0,3.101888608204018,12.0330644340
2023-02-01 00:00:00.000000,71,9705,122118.276307,2.0,3.369565217391304,12.5817305076
2023-04-01 00:00:00.000000,52,21738,288674.873855,2.0,3.400082804305824,13.2797347435
2023-05-01 00:00:00.000000,45,20267,245761.494180,2.0,3.1888291310998174,12.1261900715
2022-12-01 00:00:00.000000,65,37664,574688.053991,3.0,4.0463294836054695,15.2578801007
2023-01-01 00:00:00.000000,71,9952,145697.332871,3.0,3.7919220335577215,14.6385343988
2022-01-01 00:00:00.000000,68,22314,346921.657449,3.0,4.221510194936141,15.5465676652
2023-03-01 00:00:00.000000,82,17442,210666.778784,2.0,3.265665309866422,12.0774395909
2022-05-01 00:00:00.000000,60,12151,169642.203052,3.0,3.869157340355497,13.9600232926
2022-09-01 00:00:00.000000,69,11016,147629.519411,2.0,3.3768155410312275,13.4013724956
2022-02-01 00:00:00.000000,13,468915,6226768.229055,3.0,3.957207687517594,13.2790696608
2023-02-01 00:00:00.000000,70,9811,129163.358080,2.0,3.377496942519364,13.1638155402
2023-01-01 00:00:00.000000,59,12735,196832.670753,3.0,3.855213567839196,15.4548265353
2022-01-01 00:00:00.000000,64,12482,199621.846012,3.0,4.446126732356004,15.9914961157
2022-09-01 00:00:00.000000,32,42736,630991.519700,2.0,3.5022345976554274,14.7645253457
2022-04-01 00:00:00.000000,27,46329,700089.459613,3.0,4.121131016619901,15.1109315695
2022-12-01 00:00:00.000000,61,10688,173201.798478,3.0,4.235217065868263,16.2052580911
2023-04-01 00:00:00.000000,20,250149,3441172.448120,2.0,3.561966819908055,13.7564359309
2023-05-01 00:00:00.000000,39,31845,370040.345307,2.0,3.0526910758022985,11.6196805033
2023-02-01 00:00:00.000000,11,314500,4036330.528310,2.0,3.470809313801864,12.8340785190
2022-02-01 00:00:00.000000,5,583728,7379440.700288,2.0,3.7981357787603494,12.6418949552
2022-01-01 00:00:00.000000,78,8472,135258.968855,3.0,4.365986073409654,15.9635275410
2022-09-01 00:00:00.000000,17,537615,6831430.143004,2.0,3.4038402874914437,12.7068951501
2023-04-01 00:00:00.000000,67,10122,139964.766049,2.0,3.412961865244023,13.8277777168
2022-06-01 00:00:00.000000,69,10443,125375.060006,3.0,3.602834163155879,12.0045059370
2023-02-01 00:00:00.000000,63,9718,141209.046143,2.0,3.603622144474172,14.5306694940
2022-12-01 00:00:00.000000,76,9772,149578.149506,3.0,4.11676217765043,15.3068102237
2023-04-01 00:00:00.000000,72,9934,130097.603644,2.0,3.379667840966281,13.0948770653
2022-07-01 00:00:00.000000,30,40287,574824.172600,2.0,3.605763502779984,14.2678756106
2022-04-01 00:00:00.000000,82,9633,120937.586296,3.0,3.7993564459206977,12.5532059680
2022-04-01 00:00:00.000000,72,30221,464219.185125,3.0,4.248891535967176,15.3603065689
2023-03-01 00:00:00.000000,13,333303,4280855.517084,2.0,3.3459694453111872,12.8436967966
2022-11-01 00:00:00.000000,39,26468,385055.455222,3.0,3.8396237107559785,14.5474122642
2023-02-01 00:00:00.000000,23,590492,8207186.001917,3.0,4.016518400726173,13.8988709467
2022-12-01 00:00:00.000000,46,40340,600533.242560,3.0,4.008428150021071,14.8864242969
2022-02-01 00:00:00.000000,57,12190,172686.848382,3.0,4.03838897547371,14.1651093743
2022-11-01 00:00:00.000000,90,9633,127364.802396,3.0,3.6623066542094884,13.2217172632
2023-08-01 00:00:00.000000,48,20336,266859.917643,2.0,3.761359166011015,13.1225372562
2024-04-01 00:00:00.000000,30,179985,2304037.944138,2.0,3.4086284968191793,12.8012775739
2024-01-01 00:00:00.000000,68,9805,139200.239881,2.0,3.5831718510963793,14.1968628130
2024-02-01 00:00:00.000000,81,8665,107126.708432,2.0,3.529140219272937,12.3631515790
2023-07-01 00:00:00.000000,97,6187,65314.806518,2.0,3.4598351381929855,10.5567813994
2023-08-01 00:00:00.000000,31,234967,3492763.379804,3.0,3.9163201641081513,14.8649103057
2024-04-01 00:00:00.000000,84,7305,82209.708099,2.0,3.519917864476386,11.2538957014
2024-03-01 00:00:00.000000,56,20230,255840.869011,2.0,3.6211566979733067,12.6466074647
2023-11-01 00:00:00.000000,6,433172,7222084.993320,3.0,4.175932424071731,16.6725573059
2023-08-01 00:00:00.000000,69,6507,81416.861169,2.0,3.64484401413862,12.5121962762
2024-01-01 00:00:00.000000,73,7900,115684.076338,2.0,3.637848101265823,14.6435539668
2024-03-01 00:00:00.000000,67,13004,161635.385484,3.0,3.71970163026761,12.4296666783
2024-05-01 00:00:00.000000,24,115603,1786516.892427,2.0,3.657958703493854,15.4538973247
2023-10-01 00:00:00.000000,72,6645,84194.741993,2.0,3.78510158013544,12.6703900667
2023-07-01 00:00:00.000000,31,433991,6646405.387916,3.0,4.102462954300895,15.3146157130
2023-08-01 00:00:00.000000,28,330817,4826524.731235,2.0,3.729720661271942,14.5897119291
2024-04-01 00:00:00.000000,58,19003,218499.038636,2.0,3.400831447666158,11.4981339071
2024-01-01 00:00:00.000000,3,511699,10331516.917012,3.0,4.259402500298027,20.1906138511
2024-04-01 00:00:00.000000,75,7571,88907.810415,2.0,3.516312244089288,11.7432057080
2023-10-01 00:00:00.000000,49,17479,210890.072043,2.0,3.606213170089822,12.0653396672
2024-05-01 00:00:00.000000,23,108793,1674089.720825,2.0,3.609634811063212,15.3878440784
2023-12-01 00:00:00.000000,106,236,3062.000015,3.0,4.148305084745763,12.9745763347
2023-10-01 00:00:00.000000,88,9666,117322.169654,2.0,3.612456031450445,12.1376132479
2024-01-01 00:00:00.000000,23,192362,3030653.794255,2.0,3.4802351815847206,15.7549505321
2024-03-01 00:00:00.000000,33,170780,2348313.999333,2.0,3.4822168872233283,13.7505211344
2023-07-01 00:00:00.000000,80,8572,102236.940850,2.0,3.5631124591693886,11.9268479760
2023-07-01 00:00:00.000000,10,278358,4224353.680872,2.0,3.904881483557146,15.1759736773
2023-12-01 00:00:00.000000,26,226426,3214171.241882,3.0,3.9801789547136814,14.1952392476
2024-05-01 00:00:00.000000,26,117725,1745580.795830,2.0,3.553374389466978,14.8276134706
2024-01-01 00:00:00.000000,53,18894,271933.129355,2.0,3.5357256271832327,14.3925653305
2023-10-01 00:00:00.000000,40,121752,1759860.231192,2.0,3.7210312766936067,14.4544667126
2023-12-01 00:00:00.000000,93,14833,157444.636610,2.0,3.5907773208386704,10.6144836924
2023-02-01 00:00:00.000000,74,9559,124863.364102,2.0,3.477665027722565,13.0623877081
2023-02-01 00:00:00.000000,3,616888,8419934.446955,2.0,3.6479042420921752,13.6490267243
2022-05-01 00:00:00.000000,6,667538,7967567.435273,2.0,3.5357349907645848,11.9357332460
2022-03-01 00:00:00.000000,84,26316,357536.221648,3.0,3.857506554698484,13.5857514781
2022-10-01 00:00:00.000000,68,10660,132809.015815,2.0,3.3405871869430634,12.4574632600
2023-02-01 00:00:00.000000,10,332210,4538233.233721,2.0,3.722462531343032,13.6606952621
2022-05-01 00:00:00.000000,34,32403,440095.360195,3.0,3.7849030983829155,13.5815133994
2022-03-01 00:00:00.000000,30,28935,402177.406669,3.0,3.8311445949682055,13.8988597826
2022-12-01 00:00:00.000000,49,16007,247905.185568,3.0,4.162356321839081,15.4863309325
2023-05-01 00:00:00.000000,37,46869,614645.256036,2.0,3.150650736078515,13.1138309374
2022-01-01 00:00:00.000000,13,874327,14091961.794759,3.0,4.780535451226542,16.1174774167
2022-05-01 00:00:00.000000,14,862221,11597029.882496,3.0,4.210678920278072,13.4501669901
2022-10-01 00:00:00.000000,76,14640,182432.445739,2.0,3.2364754098360655,12.4612326324
2022-03-01 00:00:00.000000,10,569588,8872380.435825,3.0,3.8923522048354164,15.5768114128
2022-03-01 00:00:00.000000,27,39316,568776.881719,3.0,3.8730320217717527,14.4664364453
2022-06-01 00:00:00.000000,72,13843,174689.640127,3.0,3.566382548396417,12.6184368771
2023-03-01 00:00:00.000000,1,1276030,22691669.761932,3.0,4.551086141324153,17.7830082200
2023-04-01 00:00:00.000000,33,123825,1861931.865733,2.0,3.515650994136934,15.0366794190
2022-08-01 00:00:00.000000,75,19311,241539.050126,2.0,3.378469345484673,12.5072001929
