,date_month,sub_tenure_months,user_count,hours_viewed
687,2022-03-01,47,20868,368396.468500
688,2022-08-01,74,15448,247682.852000
689,2024-02-01,33,313827,8696552.006167
690,2022-02-01,46,20547,391698.102167
691,2022-04-01,3,1827149,32201118.287333
692,2022-12-01,65,39292,777441.163000
693,2022-10-01,76,15751,243016.065833
694,2022-07-01,35,32703,543440.196000
695,2022-12-01,37,37523,755597.118667
696,2023-04-01,38,55479,931372.976167
697,2022-11-01,89,9560,136971.370000
698,2023-12-01,35,348554,8283354.699167
699,2023-06-01,7,763797,15793532.142500
700,2024-02-01,6,447095,10427241.628500
701,2024-01-01,50,28074,622943.483833
702,2023-07-01,50,43261,783522.936667
703,2023-07-01,69,8699,174612.460500
704,2024-03-01,100,1080,2558.160000
705,2022-10-01,21,561361,9965869.437167
706,2022-02-01,50,12334,213105.136333
707,2023-03-01,57,15968,267084.909333
708,2022-12-01,44,140353,3007912.840833
709,2023-01-01,70,11603,208735.769500
710,2022-07-01,2,1017863,20783381.891833
711,2022-11-01,36,36192,652986.131000
712,2023-01-01,83,8113,150366.491333
713,2023-08-01,13,526044,10041930.822000
714,2022-09-01,83,6451,96940.485000
715,2023-07-01,43,33728,674900.948000
716,2023-10-01,9,557336,11621406.459667
717,2023-11-01,8,462998,10013057.132500
718,2024-03-01,31,67219,200083.957667
719,2022-09-01,-1,862,5990.042500
720,2022-10-01,35,38761,641732.366500
721,2022-10-01,56,14550,231801.436500
722,2022-07-01,20,675602,10326051.584833
723,2023-12-01,22,322429,6794324.027333
724,2023-11-01,90,16445,285068.588333
725,2023-10-01,51,26428,504063.129500
726,2023-09-01,47,27110,531725.494000
727,2022-11-01,8,583643,10193895.602833
728,2022-03-01,69,16677,271292.171833
729,2023-01-01,57,18630,380780.789833
730,2022-07-01,5,830779,14021071.667000
731,2022-07-01,17,613831,10223049.208667
732,2022-03-01,58,13270,220933.051000
733,2022-09-01,81,7161,115149.770000
734,2023-06-01,32,189897,4087005.635500
735,2023-11-01,34,344290,7882716.651167
736,2023-12-01,52,25137,528087.112833
737,2023-10-01,37,179989,3732121.491000
738,2022-06-01,83,7589,106993.281167
739,2024-03-01,82,2195,5539.509833
740,2022-04-01,-3,403,2936.111833
741,2022-07-01,-4,322,2069.582333
742,2023-08-01,102,13,10.277333
743,2023-12-01,106,29,30.212667
744,2022-09-01,-15,1,1.302667
745,2022-02-01,-16,2,4.080500
746,2022-11-01,-7,2,12.711000
747,2022-11-01,-15,1,1.392833
748,2023-01-01,-10,1,52.744000
749,2022-07-01,49,16427,260726.003833
750,2023-02-01,67,37340,677707.090167
751,2022-11-01,78,19377,298854.507000
752,2022-03-01,82,11811,176962.473167
753,2022-11-01,72,11648,197372.210333
754,2022-02-01,-10,235,1416.755667
755,2023-06-01,80,12000,207591.468833
756,2024-02-01,3,1286338,29915948.580333
757,2023-12-01,91,17009,311885.912500
758,2024-02-01,92,11937,233596.886000
759,2024-03-01,4,337844,937197.363167
760,2023-02-01,30,245820,5107336.235833
761,2022-10-01,15,546550,9459866.317000
762,2022-02-01,20,267348,5795920.195167
763,2022-06-01,12,603191,9095424.753167
764,2022-09-01,39,38104,650843.046000
765,2023-08-01,19,574308,11751638.638333
766,2022-09-01,56,13897,234768.054000
767,2023-05-01,84,19710,287611.271167
768,2023-05-01,68,11567,187404.533500
769,2022-07-01,70,11003,164911.722000
770,2022-05-01,69,11740,184630.003833
771,2022-01-01,65,12360,246987.418667
772,2023-09-01,15,284730,6041126.721500
773,2022-02-01,-4,574,4383.565333
774,2023-09-01,78,9419,171046.392167
775,2023-10-01,54,108516,2203416.188500
776,2023-09-01,97,4722,81076.547833
777,2024-01-01,59,36978,815035.585167
778,2024-03-01,23,63495,188030.669833
779,2024-03-01,60,11639,31774.770500
780,2022-08-01,28,225468,4674359.436167
781,2022-01-01,42,24956,497138.639000
782,2022-12-01,29,197470,4690901.220333
783,2023-08-01,2,909386,21847720.090500
784,2023-06-01,11,615056,10974753.048167
785,2023-07-01,27,465020,10083473.219833
786,2023-09-01,50,26048,493496.657500
787,2023-10-01,42,166322,3979664.272167
788,2024-01-01,40,171406,4022038.645333
789,2024-02-01,66,15554,314983.634000
790,2023-12-01,46,48343,947306.834333
791,2022-01-01,-4,1486,21717.025500
792,2022-03-01,-8,307,2536.969833
793,2023-02-01,1,1836945,40124455.099667
794,2022-06-01,15,977959,18166429.232167
795,2022-11-01,43,136471,2627390.161667
796,2022-02-01,30,37541,685638.748667
797,2023-03-01,87,6889,108522.886500
798,2022-12-01,56,18828,390670.605833
799,2022-06-01,57,11825,177742.762500
800,2023-02-01,89,5628,88253.360167
801,2023-09-01,46,28324,541698.817500
802,2023-10-01,43,68462,1513983.322000
803,2024-02-01,56,27292,541958.974167
804,2023-11-01,13,471321,9115187.523167
805,2024-02-01,48,44594,836010.708167
806,2024-03-01,18,102397,300478.092833
807,2024-03-01,103,1193,2907.514833
808,2024-03-01,61,5842,15446.746500
809,2022-10-01,13,896128,15693638.301500
810,2022-03-01,41,16457,270374.786500
811,2022-12-01,7,568778,11544319.164167
812,2022-09-01,67,11226,186771.420167
813,2023-04-01,50,41974,721867.755833
814,2022-10-01,80,8497,126967.611167
815,2023-04-01,80,10217,168233.985667
816,2022-07-01,63,11569,174031.919500
817,2023-09-01,67,10567,191396.749833
818,2024-02-01,104,7517,125695.785500
819,2023-11-01,99,4719,80231.137667
820,2022-01-01,15,331139,7513351.901833
821,2023-03-01,0,921992,5868426.508833
822,2023-03-01,33,204469,4381955.812500
823,2022-03-01,33,42570,697463.249167
824,2023-02-01,70,11004,183731.055500
825,2022-01-01,22,118150,2784332.308667
826,2022-03-01,31,38014,657649.908833
827,2022-09-01,53,19426,354459.068667
828,2022-01-01,70,22773,331370.313500
829,2023-04-01,75,10844,172295.584167
830,2023-07-01,42,39375,840977.842500
831,2023-09-01,70,7441,136175.177333
832,2022-05-01,39,49804,802587.452500
833,2022-02-01,16,289789,6038902.904333
834,2022-04-01,85,26802,404023.439333
835,2022-07-01,64,11406,168621.990833
836,2023-09-01,10,593721,12603526.591500
837,2022-11-01,88,7466,115614.160000
838,2022-12-01,84,6985,132831.662167
839,2023-08-01,80,9849,184793.091667
840,2023-06-01,89,5914,98830.544167
841,2023-11-01,3,627548,15138736.685833
842,2023-12-01,30,294115,6298655.149500
843,2024-02-01,51,27194,550616.121000
844,2023-11-01,47,30467,613697.423833
845,2023-12-01,58,38017,789916.294000
846,2023-02-01,2,1425706,26884440.791667
847,2023-05-01,32,221670,3973388.455167
848,2022-09-01,15,546400,9205705.529167
849,2022-12-01,82,8244,153877.395833
850,2022-04-01,56,21323,367018.556000
851,2022-06-01,64,11084,165384.855000
852,2022-01-01,57,13789,271213.150167
853,2022-07-01,72,12128,186533.676167
854,2023-02-01,59,16493,263805.612833
855,2023-05-01,71,30636,471719.510667
856,2023-06-01,53,30865,631659.486333
857,2023-05-01,92,5800,85755.603333
858,2023-11-01,33,357438,7448597.747500
859,2023-02-01,20,452792,7766568.573167
860,2022-05-01,13,854399,13958374.751667
861,2022-05-01,67,14042,214298.204667
862,2023-04-01,7,802216,14264902.420333
863,2022-03-01,65,14359,220719.515667
864,2022-02-01,45,16925,297754.296833
865,2022-04-01,75,7841,120151.128833
866,2022-05-01,73,30690,567369.661167
867,2023-09-01,55,36278,674162.035167
868,2024-01-01,41,187007,4944239.714167
869,2023-11-01,9,459001,9557666.176833
870,2023-11-01,93,6647,121703.648667
871,2022-06-01,9,1031009,17287195.287000
872,2022-01-01,25,50059,1045180.823333
873,2023-01-01,53,19957,406556.116167
874,2022-10-01,45,37998,642473.362500
875,2022-10-01,68,11462,176931.801667
876,2022-09-01,55,14445,245061.611833
877,2022-04-01,60,12376,203014.043667
878,2023-02-01,76,12333,195772.916833
879,2023-02-01,84,7495,129573.474667
880,2022-02-01,81,11436,184222.101500
881,2023-04-01,77,11308,182952.742333
882,2023-04-01,65,10622,194741.696167
883,2023-07-01,91,5530,103887.507333
884,2023-12-01,8,483909,10311792.520833
885,2024-03-01,28,59932,174808.889667
886,2024-03-01,53,5403,14844.510833
887,2022-05-01,-11,76,293.185500
888,2022-03-01,5,987704,16893519.168167
889,2022-03-01,36,136770,1991117.110167
890,2022-10-01,14,783414,11478529.860167
891,2022-10-01,41,56007,824464.125000
892,2022-05-01,38,133240,1871803.364667
893,2022-11-01,34,47644,904408.108167
894,2023-02-01,91,7123,111510.523167
895,2023-06-01,43,31224,609488.428833
896,2024-01-01,29,447276,9327022.677667
897,2023-11-01,42,222096,6601915.321333
898,2023-11-01,81,8886,162598.026667
899,2022-11-01,-5,69,175.605833
900,2023-03-01,28,561642,9401649.396167
901,2022-12-01,3,1197450,23429992.169000
902,2022-01-01,21,265209,6280198.235667
903,2023-04-01,29,538769,8932019.610500
904,2022-01-01,17,360919,8807028.772000
905,2023-08-01,20,716284,14981395.236500
906,2022-05-01,20,293883,5214568.677667
907,2023-04-01,51,33613,628984.504000
908,2023-07-01,97,7851,123354.928667
909,2023-11-01,17,266971,5789662.303667
910,2023-11-01,55,107672,2242153.477500
911,2024-01-01,94,17821,283433.619500
912,2022-02-01,-9,363,3494.522167
913,2022-02-01,-13,103,1048.241000
914,2022-02-01,3,1356573,22489968.519500
915,2022-11-01,41,35969,623262.384667
916,2022-03-01,54,13504,216010.658333
917,2022-04-01,32,36022,640045.312833
918,2022-04-01,74,8589,138822.595833
919,2023-01-01,71,10925,203643.088167
920,2024-02-01,38,594485,14832331.430833
921,2024-03-01,47,15936,46906.734833
922,2022-10-01,-3,278,754.481333
923,2022-03-01,-10,153,1161.887167
924,2022-05-01,-3,455,2502.034167
925,2022-08-01,-7,106,833.901500
926,2022-03-01,-14,17,110.022167
927,2022-01-01,-23,1,0.069667
928,2023-03-01,-7,4,65.009667
929,2024-03-01,108,2,0.852167
930,2023-02-01,-6,2,32.248000
931,2022-04-01,-15,2,27.376833
932,2022-01-01,-24,2,3.769167
933,2023-03-01,-6,3,40.343500
934,2022-07-01,-15,1,0.198667
935,2023-02-01,-5,2,3.788833
936,2023-03-01,-10,3,7.056667
937,2023-03-01,-12,2,3.146667
938,2022-10-01,26,275836,5402731.029333
939,2022-09-01,2,1573926,26834365.094333
940,2023-08-01,46,28957,594389.640667
941,2023-09-01,59,11299,213104.292667
942,2024-02-01,13,425004,8961622.320667
943,2023-12-01,72,9494,200969.392333
944,2023-05-01,8,779055,12777930.236000
945,2022-09-01,36,30510,527264.492500
946,2022-05-01,5,1622497,27590978.441833
947,2022-10-01,85,6181,88579.531333
948,2023-03-01,89,6264,93839.436000
