Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person
Do not use 4842,GXZuOCgXktThhmQEAAAHE,GXZuOCgXktThhmQEAAAHE,,,,title,MAGIC,Movies Acquired,SHOUT!,Committed,,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 1416,,,,,,,PHENOMENON,Movies Acquired,DISNEY,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Mei-Cheng
Do not use 2576,,,,,,,PHILOMENA,Movies Acquired,LIONS GATE,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Mei-Cheng
775160,GYM0_cgm1X5y4wgEAAABG,GYM0_cgm1X5y4wgEAAABG,,,,title,MAGIC MIKE XXL,Movies Acquired,WARNER BROS.,Committed,2/20/16,,,,HBO Acquired,2016,,,11/3/23,0,Joe
Do not use 1257,GYM0_cgm1X5y4wgEAAABG,GYM0_cgm1X5y4wgEAAABG,,,,title,MAGIC MIKE XXL,Movies Acquired,INTERCOMPANY,Committed,8/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
MAX-AQ-005713,,,,,,,PIANO Y MUJER 2,Drama Series Acquired,SONY MUSIC ENTERTAINMENT US LATIN LLC,Committed,11/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 508,,,,,,,PICO DE NEBLINA (EPS 1-10),Movies Acquired,INTERCOMPANY,Committed,8/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 5124,,,,,,,PICO DE NEBLINA (EPS 1-10),Movies Acquired,INTERCOM,Committed,8/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 514,,,,,,,PICO DE NEBLINA S2 (EPS 11-20),Movies Acquired,INTERCOMPANY,Committed,8/2/22,,,,HBO Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 5970,,,,,,,PIGEON IMPOSSIBLE - 0623176_12-114,Movies Acquired,FOX,Committed,9/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
MAX-AQ-004232,,,,,,,"PIRATES! BAND OF MISFITS, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 5285,GXrQWiQPZl77DwgEAAABw,GXrQWiQPZl77DwgEAAABw,,,,title,MAGNOLIA,Movies Acquired,WB,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Joe
Do not use 3938,GXrQWiQPZl77DwgEAAABw,GXrQWiQPZl77DwgEAAABw,,,,title,MAGNOLIA,Movies Acquired,WARNER BROS.,Committed,7/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Joe
Do not use 3641,GYLf7WQi7T8IJwgEAAAP8,GYLf7WQi7T8IJwgEAAAP8,,,,title,MAID IN MANHATTAN,Movies Acquired,REVOLUTION,Committed,10/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 3535,GZRIO3w5VpMJMRAEAAA8N,GZRIO3w5VpMJMRAEAAA8N,,,,title,MAJOR LEAGUE,Movies Acquired,PARAMOUNT,Committed,11/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
MAX-AQ-004218,GYoLmzQQ1eoZVSgEAAABQ,GYoLmzQQ1eoZVSgEAAABQ,,,,title,MAJOR LEAGUE II,Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,6/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Joe
MAX-AQ-004219,GYoLm9Qs9xR3DwgEAAAAD,GYoLm9Qs9xR3DwgEAAAAD,,,,title,MAJOR LEAGUE: BACK TO THE MINORS,Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,6/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Joe
Do not use 3967,GXuFNRgnf65uSkwEAAAt8,GXuFNRgnf65uSkwEAAAt8,,,,title,MALICE,Movies Acquired,WARNER BROS.,Committed,3/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 5755,GXuFNRgnf65uSkwEAAAt8,GXuFNRgnf65uSkwEAAAt8,,,,title,MALICE,Movies Acquired,WB,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
819558,GYSaKIQwrHruinAEAAABN,GYSaKIQwrHruinAEAAABN,,,,title,MALIGNANT,Movies Acquired,WARNER BROS.,Committed,1/27/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 1332,GYSaKIQwrHruinAEAAABN,GYSaKIQwrHruinAEAAABN,,,,title,MALIGNANT,Movies Acquired,INTERCOMPANY,Committed,7/27/29,,,,HBO Acquired,2029,,,11/3/23,0,Joe
Do not use 1076,GYGc-qgPTe7nDBAEAAABe,GYGc-qgPTe7nDBAEAAABe,,,,title,MAMA,Movies Acquired,3RD-PARTY,Committed,6/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 5883,GYGc-qgPTe7nDBAEAAABe,GYGc-qgPTe7nDBAEAAABe,,,,title,MAMA,Movies Acquired,UNI,Committed,6/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 1152,GXEH-WAmrBJimlwEAAAFj,GXEH-WAmrBJimlwEAAAFj,,,,title,MAMMA MIA! HERE WE GO AGAIN,Movies Acquired,3RD-PARTY,Committed,12/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Joe
807577,GXEH-WAmrBJimlwEAAAFj,GXEH-WAmrBJimlwEAAAFj,,,,title,MAMMA MIA! HERE WE GO AGAIN,Movies Acquired,UNIVERSAL,Committed,3/30/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 1141,,,,,,,PITCH PERFECT 3,Movies Acquired,3RD-PARTY,Committed,5/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Mei-Cheng
Do not use 4520,,,,,,,PLACEHOLDER - COMMITTED LIBRARY - '24/'25,Movies Acquired,3RD-PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Mei-Cheng
Do not use 2478,GYM06yQDKlZPCQAEAAAAs,GYM06yQDKlZPCQAEAAAAs,,,,title,MAN DOWN,Movies Acquired,LIONS GATE,Committed,9/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Joe
Do not use 2504,GYM06yQDKlZPCQAEAAAAs,GYM06yQDKlZPCQAEAAAAs,,,,title,MAN DOWN,Movies Acquired,LIONS GATE,Committed,8/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 4518,,,,,,,PLACEHOLDER - UNCOMMITTED LIBRARY - ('24/'25),Movies Acquired,3RD-PARTY,Uncommitted,,,,,HBO Acquired,1900,,,11/3/23,0,Mei-Cheng
Do not use 1263,GX2zTGQW_S8NYwwEAAALK,GX2zTGQW_S8NYwwEAAALK,,,,title,MAN OF STEEL,Movies Acquired,INTERCOMPANY,Committed,4/5/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 3644,GXlm_JQNoECLCHAEAAAaz,GXlm_JQNoECLCHAEAAAaz,,,,title,MAN OF THE HOUSE,Movies Acquired,REVOLUTION,Committed,5/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 2199,GYBNfZgBAcru0uwEAAAAG,GYBNfZgBAcru0uwEAAAAG,,,,title,MAN ON A LEDGE,Movies Acquired,LIONS GATE,Committed,3/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 5726,GYBNfZgBAcru0uwEAAAAG,GYBNfZgBAcru0uwEAAAAG,,,,title,MAN ON A LEDGE,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 2004,GZQJJhAp47JC6aAEAAAAD,GZQJJhAp47JC6aAEAAAAD,,,,title,MAN ON FIRE,Movies Acquired,FOX,Committed,4/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 5360,GXkNYoQxkX47CZgEAABf1,GXkNYoQxkX47CZgEAABf1,,,,title,MAN UP,Movies Acquired,LIONS GATE,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 2213,GXkNYoQxkX47CZgEAABf1,GXkNYoQxkX47CZgEAABf1,,,,title,MAN UP,Movies Acquired,LIONS GATE,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 5652,,,,,,,PLANET OF THE APES x,Movies Acquired,FOX,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 5793,,,,,,,POINT BREAK 2015,Movies Acquired,WB,Committed,10/15/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng
Do not use 4529,,,,,,,POINT BREAK 2015 - 0601533_13-108,Movies Acquired,WB,Committed,8/15/16,,,,HBO Acquired,2016,,,11/3/23,0,Mei-Cheng
Do not use 1992,GY6MUcAR4ypfDVQEAAAiT,GY6MUcAR4ypfDVQEAAAiT,,,,title,MANNEQUIN,Movies Acquired,FOX,Committed,2/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 2879,GY7cT0Qe5rcLCwgEAAAkK,GY7cT0Qe5rcLCwgEAAAkK,,,,title,MANNEQUIN TWO: ON THE MOVE,Movies Acquired,MGM,Committed,2/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 5283,GXyIR8wQl1p28vgEAAAKa,GXyIR8wQl1p28vgEAAAKa,,,,title,MARATHON MAN,Movies Acquired,PARAMOUNT,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 3298,GXyIR8wQl1p28vgEAAAKa,GXyIR8wQl1p28vgEAAAKa,,,,title,MARATHON MAN,Movies Acquired,PARAMOUNT,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
MAX-AQ-000137,GXyIR8wQl1p28vgEAAAKa,GXyIR8wQl1p28vgEAAAKa,,,,title,MARATHON MAN,Movies Acquired,PARAMOUNT PICTURES,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Joe
Do not use 1312,,,,,,,POKEMON DETECTIVE PIKACHU,Movies Acquired,INTERCOMPANY,Committed,6/23/27,,,,HBO Acquired,2027,,,11/3/23,0,Mei-Cheng
812426,,,,,,,POKEMON DETECTIVE PIKACHU,Movies Acquired,WARNER BROS.,Committed,12/23/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 5898,,,,,,,POK�MON DETECTIVE PIKACHU - 0634593_13-108.2,Movies Acquired,WB,Committed,12/23/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 3944,,,,,,,POLICE ACADEMY 3 BACK IN TRAINING,Movies Acquired,WARNER BROS.,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 1931,GWoSSnQODrppWqgEAAACo,GWoSSnQODrppWqgEAAACo,,,,title,MARKED FOR DEATH,Movies Acquired,FOX,Committed,8/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 2728,GXza5YQbFzmeowgEAAAN4,GXza5YQbFzmeowgEAAAN4,,,,title,MARRIED TO THE MOB,Movies Acquired,MGM,Committed,11/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Joe
Do not use 5584,GXza5YQbFzmeowgEAAAN4,GXza5YQbFzmeowgEAAAN4,,,,title,MARRIED TO THE MOB,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Joe
Do not use 5633,,,,,,,POLICE ACADEMY 3 BACK IN TRAINING,Movies Acquired,WB,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 3501,GWSMCgALXE4ORngEAAACX,GWSMCgALXE4ORngEAAACX,,,,title,MARTIN LAWRENCE LIVE: RUNTELDAT,Movies Acquired,PARAMOUNT,Committed,6/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 3945,,,,,,,POLICE ACADEMY 4 CITIZENS ON PATROL,Movies Acquired,WARNER BROS.,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 5505,,,,,,,POLICE ACADEMY 4 CITIZENS ON PATROL,Movies Acquired,WB,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 3946,,,,,,,POLICE ACADEMY 5 ASSIGNMENT: MIAMI BEACH,Movies Acquired,WARNER BROS.,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 5506,,,,,,,POLICE ACADEMY 5 ASSIGNMENT: MIAMI BEACH,Movies Acquired,WB,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
MAX-AQ-004220,GYXcoMAqLvcNGggEAAAG6,GYXcoMAqLvcNGggEAAAG6,,,,title,MARY REILLY,Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Joe
MAX-AQ-004221,GYXOdBgw8qp-HwgEAAAC_,GYXOdBgw8qp-HwgEAAAC_,,,,title,MARY SHELLEY'S FRANKENSTEIN,Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Joe
Do not use 5507,,,,,,,POLICE ACADEMY 6 CITY UNDER SIEGE,Movies Acquired,WB,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
814401,GXTo0ngbr5lzCNQEAAFe3,GXTo0ngbr5lzCNQEAAFe3,,,,title,MAS SABE EL DIABLO POR VIEJO,Movies Acquired,FOX,Committed,9/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 3947,,,,,,,POLICE ACADEMY 6 CITY UNDER SIEGE,Movies Acquired,WARNER BROS.,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 2646,GYH5tsQdDtSHCwwEAAAC_,GYH5tsQdDtSHCwwEAAAC_,,,,title,MASQUERADE,Movies Acquired,MGM,Committed,12/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 5093,GYH5tsQdDtSHCwwEAAAC_,GYH5tsQdDtSHCwwEAAAC_,,,,title,MASQUERADE,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 1896,GWZsKhw4SHsJ3wgEAAAAE,GWZsKhw4SHsJ3wgEAAAAE,,,,title,MASTER AND COMMANDER: THE FAR SIDE OF THE WORLD,Movies Acquired,FOX,Committed,2/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 843,,,,,,,POLTERGEIST 2015,Movies Acquired,3RD-PARTY,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Mei-Cheng
709830,,,,,,,POLTERGEIST 2015,Movies Acquired,FOX,Committed,3/1/16,,,,HBO Acquired,2016,,,11/3/23,0,Mei-Cheng
Do not use 1120,,,,,,,POPSTAR: NEVER STOP NEVER STOPPING (POPSTAR),Movies Acquired,3RD-PARTY,Committed,4/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 3197,,,,,,,PORTRAIT OF A LADY ON FIRE,Movies Acquired,NEON,Committed,4/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Mei-Cheng
Do not use 2939,,,,,,,POSSE: THE REVENGE OF JESSIE LEE,Movies Acquired,MGM,Committed,11/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Mei-Cheng
Do not use 1989,,,,,,,POST GRAD,Movies Acquired,FOX,Committed,1/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Mei-Cheng
Do not use 3862,,,,,,,PRANCER: A CHRISTMAS TALE,Movies Acquired,UNIVERSAL,Committed,12/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Mei-Cheng
Do not use 5035,GYQwX1QjG1EWCwgEAAAAM,GYQwX1QjG1EWCwgEAAAAM,,,,title,MASTERS OF THE UNIVERSE,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 2790,GYQwX1QjG1EWCwgEAAAAM,GYQwX1QjG1EWCwgEAAAAM,,,,title,MASTERS OF THE UNIVERSE,Movies Acquired,MGM,Committed,9/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 3978,GV-BKigrJWcJMwwEAAABi,GV-BKigrJWcJMwwEAAABi,,,,title,MATCHSTICK MEN,Movies Acquired,WARNER BROS.,Committed,6/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 5286,GV-BKigrJWcJMwwEAAABi,GV-BKigrJWcJMwwEAAABi,,,,title,MATCHSTICK MEN,Movies Acquired,WB,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 4497,GYwNNhwyKz3cpuQEAAAWq,GYwNNhwyKz3cpuQEAAAWq,,,,title,MATILDA,Movies Acquired,SONY - APPROVED  - ('24/'25 AVAILS),Committed,1/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Joe
Do not use 4839,,,,,,,"PRAY, OBEY, KILL (EPS 1-5)",Movies Acquired,INTERCOM,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng
Do not use 471,,,,,,,"PRAY, OBEY, KILL (EPS 1-5)",Movies Acquired,INTERCOMPANY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng
Do not use 2056,,,,,,,PRIDE,Movies Acquired,LIONS GATE,Committed,4/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 2419,,,,,,,PRIDE,Movies Acquired,LIONS GATE,Committed,2/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Mei-Cheng
Do not use 1886,GWUFELgXJNIudjgEAAABM,GWUFELgXJNIudjgEAAABM,,,,title,MAX PAYNE,Movies Acquired,FOX,Committed,12/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 4622,GWUFELgXJNIudjgEAAABM,GWUFELgXJNIudjgEAAABM,,,,title,MAX PAYNE,Movies Acquired,FOX,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 4065,GYYQM9QcjRj-OcQEAAAEn,GYYQM9QcjRj-OcQEAAAEn,,,,title,MAX STEEL,Movies Acquired,OPEN ROAD,Committed,12/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 4578,GYYQM9QcjRj-OcQEAAAEn,GYYQM9QcjRj-OcQEAAAEn,,,,title,MAX STEEL,Movies Acquired,OPEN ROAD,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 3890,,,,,,,PRINCE OF THE CITY,Movies Acquired,WARNER BROS.,Committed,2/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
MAX-AQ-002311,,,,,,,"PRINCE OF TIDES, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,7/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng
Do not use 4693,,,,,,,PRINCESS CUT (2020 LATINX SHORT FILM COMPETITION WINNER),Movies Acquired,3RD PARTY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng
Do not use 1621,GYo0N3AGI9YerwgEAAAAC,GYo0N3AGI9YerwgEAAAAC,,,,title,MCQUEEN,Movies Acquired,BLEECKER,Committed,6/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 745,,,,,,,PRINCESS CUT (2020 LATINX SHORT FILM COMPETITION WINNER),Movies Acquired,3RD PARTY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng
MAX-AQ-000285,,,,,,,"PRODUCERS, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,1/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng
MAX-AQ-004235,,,,,,,"PROFESSIONAL, THE (1994)",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 3541,GYUV4pwsUHMPDMAEAAAAN,GYUV4pwsUHMPDMAEAAAAN,,,,title,MEAN GIRLS 2,Movies Acquired,PARAMOUNT,Committed,11/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
MAX-AQ-000264,GX_NTtAqrm6PDwgEAAAAo,GX_NTtAqrm6PDwgEAAAAo,,,,title,MEATBALLS,Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,1/12/21,,,No,Max Acquired,2021,,,11/3/23,0,Joe
Do not use 4815,GXZtZ-gbx4zhhmQEAAAEh,GXZtZ-gbx4zhhmQEAAAEh,,,,title,MEATBALLS 4,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 2633,GXZtZ-gbx4zhhmQEAAAEh,GXZtZ-gbx4zhhmQEAAAEh,,,,title,MEATBALLS 4,Movies Acquired,MGM,Committed,11/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 5651,,,,,,,PROJECT Xx,Movies Acquired,FOX,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 2016,GV-BH1AH5lhgVsQEAAABJ,GV-BH1AH5lhgVsQEAAABJ,,,,title,MEET DAVE,Movies Acquired,FOX,Committed,10/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
MAX-AQ-004236,,,,,,,PROM NIGHT (2008),Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,11/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 5852,,,,,,,PROMISING YOUNG WOMAN - 0644853_12-148,Movies Acquired,UNI,Committed,9/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng
Do not use 3072,,,,,,,PROPHECY 4: THE UPRISING,Movies Acquired,MIRAMAX,Committed,11/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 4180,GYVLQ2wCF_6TDXgEAAACc,GYVLQ2wCF_6TDXgEAAACc,,,,title,MELANCHOLIA,Movies Acquired,MAGNOLIA,Committed,9/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 4270,GYVLQ2wCF_6TDXgEAAACc,GYVLQ2wCF_6TDXgEAAACc,,,,title,MELANCHOLIA,Movies Acquired,MAGNOLIA,Committed,7/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Joe
Do not use 3730,GYakSJQQ-rpgssQEAAAAF,GYakSJQQ-rpgssQEAAAAF,,,,title,MEMENTO,Movies Acquired,SHOUT!,Committed,1/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 2876,GZNVAYAHXSyaRtAEAAAAZ,GZNVAYAHXSyaRtAEAAAAZ,,,,title,MEN AT WORK,Movies Acquired,MGM,Committed,2/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 3073,,,,,,,PROPHECY 5: THE FORSAKEN,Movies Acquired,MIRAMAX,Committed,11/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 491,,,,,,,PSI (EPS 14-23),Movies Acquired,INTERCOMPANY,Committed,1/1/16,,,,HBO Acquired,2016,,,11/3/23,0,Mei-Cheng
MAX-AQ-002298,GYWfA0AZB0MMuwgEAAABT,GYWfA0AZB0MMuwgEAAABT,,,,title,MEN IN BLACK II,Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,5/16/23,,,No,Max Acquired,2023,,,11/3/23,0,Joe
Do not use 4678,,,,,,,PSI (EPS 24-33),Movies Acquired,INTERCOM,Committed,4/1/17,,,,HBO Acquired,2017,,,11/3/23,0,Mei-Cheng
Do not use 497,,,,,,,PSI (EPS 24-33),Movies Acquired,INTERCOMPANY,Committed,4/1/17,,,,HBO Acquired,2017,,,11/3/23,0,Mei-Cheng
Do not use 504,,,,,,,PSI - [EP 34 - 43 - SEASON 4],Movies Acquired,INTERCOMPANY,Committed,3/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 4801,,,,,,,PSI - [EP 34 - 43 - SEASON 4],Movies Acquired,INTERCOM,Committed,3/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng
Do not use 2870,GY6MUSAGJB8LCwwEAAAiX,GY6MUSAGJB8LCwwEAAAiX,,,,title,MERMAIDS,Movies Acquired,MGM,Committed,2/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
Do not use 4875,GXXAlZgV7g8PCwgEAAAHC,GXXAlZgV7g8PCwgEAAAHC,,,,title,METRO,Movies Acquired,DISNEY,Committed,,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 1461,GXXAlZgV7g8PCwgEAAAHC,GXXAlZgV7g8PCwgEAAAHC,,,,title,METRO,Movies Acquired,DISNEY,Committed,10/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe
MAX-AQ-001673,,,,,,,Pac-Man S1,Kids Content Acquired,SMASH ANIMATION LL,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng
MAX-AQ-001674,,,,,,,Pac-Man S2,Kids Content Acquired,SMASH ANIMATION LL,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 762,GYiDgegxpVsM2CQEAAAAE,GYiDgegxpVsM2CQEAAAAE,,,,title,MI CASA,Movies Acquired,3RD PARTY,Committed,4/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
MAX-AQ-001675,,,,,,,Pac-Man S3,Kids Content Acquired,SMASH ANIMATION LL,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng
Do not use 3975,GZJs01ArlzqKZwgEAAA9a,GZJs01ArlzqKZwgEAAA9a,,,,title,MICHAEL,Movies Acquired,WARNER BROS.,Committed,5/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 5739,GZJs01ArlzqKZwgEAAA9a,GZJs01ArlzqKZwgEAAA9a,,,,title,MICHAEL,Movies Acquired,WB,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Joe
Do not use 3917,GXehKWgjYtsPCwwEAAEH9,GXehKWgjYtsPCwwEAAEH9,,,,title,MICHAEL CLAYTON,Movies Acquired,WARNER BROS.,Committed,11/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Joe
Do not use 4009,GW0-UIwJjbMNOkQEAAAFA,GW0-UIwJjbMNOkQEAAAFA,,,,title,MICKEY BLUE EYES,Movies Acquired,WARNER BROS.,Committed,3/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Joe
Do not use 1585,GYF40NghVaZm8wgEAAAAW,GYF40NghVaZm8wgEAAAAW,,,,title,MID90S,Movies Acquired,A24,Committed,5/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Joe
MAX-AQ-005654,,,,,,,Pacto Brutal - HBOMax,International Content Acquired,HBO INT. - SERIES,Committed,7/21/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng
Do not use 2713,GWEnGuAQEc6_DZQEAAAAn,GWEnGuAQEc6_DZQEAAAAn,,,,title,MIDNIGHT COWBOY,Movies Acquired,MGM,Committed,10/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Joe
Do not use 5402,GWEnGuAQEc6_DZQEAAAAn,GWEnGuAQEc6_DZQEAAAAn,,,,title,MIDNIGHT COWBOY,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Joe
