,Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person,search_title
7669,MAX-AQ-004235,,,,,,,"PROFESSIONAL, THE (1994)",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,PROFESSIONAL
7674,Do not use 5651,,,,,,,PROJECT Xx,Movies Acquired,FOX,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng,PROJECT Xx
7676,MAX-AQ-004236,,,,,,,PROM NIGHT (2008),Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,11/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,PROM NIGHT
7677,Do not use 5852,,,,,,,PROMISING YOUNG WOMAN - 0644853_12-148,Movies Acquired,UNI,Committed,9/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Mei-Cheng,PROMISING YOUNG
7678,Do not use 3072,,,,,,,PROPHECY 4: THE UPRISING,Movies Acquired,MIRAMAX,Committed,11/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng,PROPHECY
7683,Do not use 3073,,,,,,,PROPHECY 5: THE FORSAKEN,Movies Acquired,MIRAMAX,Committed,11/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Mei-Cheng,PROPHECY
7684,Do not use 491,,,,,,,PSI (EPS 14-23),Movies Acquired,INTERCOMPANY,Committed,1/1/16,,,,HBO Acquired,2016,,,11/3/23,0,Mei-Cheng,PSI
7686,Do not use 4678,,,,,,,PSI (EPS 24-33),Movies Acquired,INTERCOM,Committed,4/1/17,,,,HBO Acquired,2017,,,11/3/23,0,Mei-Cheng,PSI
7688,Do not use 504,,,,,,,PSI - [EP 34 - 43 - SEASON 4],Movies Acquired,INTERCOMPANY,Committed,3/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Mei-Cheng,PSI
7693,MAX-AQ-001673,,,,,,,Pac-Man S1,Kids Content Acquired,SMASH ANIMATION LL,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Pac-Man
7694,MAX-AQ-001674,,,,,,,Pac-Man S2,Kids Content Acquired,SMASH ANIMATION LL,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Pac-Man
7696,MAX-AQ-001675,,,,,,,Pac-Man S3,Kids Content Acquired,SMASH ANIMATION LL,Committed,10/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Pac-Man
7702,MAX-AQ-005654,,,,,,,Pacto Brutal - HBOMax,International Content Acquired,HBO INT. - SERIES,Committed,7/21/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Pacto Brutal
7709,HBO-OP-000970,,,,,,,Pandemic Kids Project,Special Original,,Committed,,,WCF-10022623,No,HBO OP,,,,11/3/23,0,Mei-Cheng,Pandemic Kids Project
7712,MAX-AQ-003741,,,,,,,Para,International Content Acquired,HBO INT. - SERIES,Committed,10/26/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Para
7715,MAX-AQ-007445,,,,,,,Para - We Are King (S2) - HBOMax,International Content Original,HBO INT. - SERIES,Committed,4/17/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,We Are King 
7716,MAX-AQ-003649,,,,,,,Paraiso S1,Drama Series Acquired,,Committed,10/28/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Paraiso
7717,MAX-AQ-003650,,,,,,,Paraiso S2,Drama Series Acquired,,Committed,12/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Paraiso
7719,MAX-AQ-002432,,,,,,,"Parent 'Hood, The",Comedy Series Acquired,WB,Committed,11/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Parent 'Hood
7721,HBO-OP-001155,,,,,,,Parole Prep,Documentary Feature Original,,Committed,,,WCF-10024192,No,HBO OP,2025,,,11/3/23,0,Mei-Cheng,Parole Prep
7731,MAX-AQ-005386,,,,,,,"Patch of Blue, A",Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Patch of
7749,MAX-OP-000175,,,,,,,Peacemaker S1,Drama Series Original,WBTV,Committed,,,DTC1184,No,Max OP,2022,,,11/3/23,0,Mei-Cheng,Peacemaker
7751,MAX-AQ-001837,,,,,,,Peanuts by Schulz,Kids Content Acquired,WB,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Peanuts by Schulz
7780,HBO-OP-001034,,,,,,,Pee-Wee: I Know You Are But What Am I,Documentary Feature Original,,Committed,,,WCF-10021784,No,HBO OP,2025,,,11/3/23,0,Mei-Cheng,I Know You Are But What Am I
7781,MAX-AQ-004748,,,,,,,"Pelican Brief, The",Movies Acquired,WB,Committed,8/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Pelican Brief
7816,HBO-OP-001237,,,,,,,Pelosi Doc TBD,Documentary Feature Original,,Uncommitted,,,Pelosi Doc TBD,No,HBO OP,2024,,,11/3/23,0,Mei-Cheng,Pelosi Doc TBD
7818,MAX-AQ-004087,,,,,,,Pennyworth S1-2,Drama Series Original,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Pennyworth
7819,MAX-OP-000272,,,,,,,Pennyworth: The Origin of Batman's Butler S3,Drama Series Original,WBTV,Committed,,,DTC1258,No,Max OP,2022,,,11/3/23,0,Mei-Cheng,Pennyworth
7820,MAX-AQ-002190,,,,,,,"People v. The Klan, The",Documentary Series Acquired,CNN,Committed,9/18/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,People v.
7821,MAX-OP-000080,,,,,,,Perfect Life S1,International Content Original,MOVISTAR+,Committed,,,DTC1155,No,Max OP,2021,,,11/3/23,0,Mei-Cheng,Perfect Life
7822,MAX-OP-000159,,,,,,,Perfect Life S2,International Content Original,MOVISTAR+,Committed,,,DTC1228,No,Max OP,2021,,,11/3/23,0,Mei-Cheng,Perfect Life
7827,MAX-AQ-001279,,,,,,,"Perfect Murder, A",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Mei-Cheng,Perfect Murder
7829,MAX-AQ-000641,,,,,,,"Perfect Storm, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Mei-Cheng,Perfect Storm
7853,MAX-AQ-000642,,,,,,,"Perfect World, A",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Mei-Cheng,Perfect World
7854,MAX-OP-000090,,,,,,,Persona The Dark Truth Behind Personality Tests (CNN),Documentary Feature Original,CNN,Committed,,,DTC1062,No,Max OP,2021,,,11/3/23,0,Mei-Cheng,The Dark Truth Behind Personality
7855,HBO-OP-000523,,,,,,,Pete Rose Doc,Documentary Feature Original,,Committed,,,SPT-10023934,No,HBO OP,2024,,,11/3/23,0,Mei-Cheng,Pete Rose Doc
7859,HBO-OP-000971,,,,,,,Peter Thiel Project,Special Original,,Uncommitted,,,WCF-10020835,No,HBO OP,,,,11/3/23,0,Mei-Cheng,Peter Thiel Project
7860,MAX-AQ-007750,,,,,,,"Phantom of the Opera, The",Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Phantom of
7867,HBO-OP-001154,,,,,,,Philadelphia Music Project,Documentary Feature Original,,Committed,,,WCF-10024253,No,HBO OP,2023,,,11/3/23,0,Mei-Cheng,Philadelphia Music Project
7868,MAX-AQ-004749,,,,,,,"Philadelphia Story, The",Movies Acquired,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Philadelphia Story
7891,MAX-AQ-005876,,,,,,,Pico De Neblina S2,International Content Original,HBO INT. - SERIES,Committed,8/12/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Pico De Neblina
7910,MAX-AQ-007751,,,,,,,"Pirate, The",Movies Acquired,WB,Committed,11/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Pirate
7998,HBO-OP-000869,,,,,,,Playback,Documentary Feature Original,,Committed,,,WCF-10020302,No,HBO OP,,,,11/3/23,0,Mei-Cheng,Playback
8000,MAX-AQ-006586,,,,,,,Point Break (2015),Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Point Break
8001,MAX-AQ-003029,,,,,,,"Polar Express, The",Movies Acquired,WB,Committed,4/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Polar Express
8023,MAX-AQ-000870,,,,,,,Polyester,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Mei-Cheng,Polyester
8024,MAX-AQ-000653,,,,,,,Pop Star,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Mei-Cheng,Pop Star
8026,MAX-AQ-002017,,,,,,,Pope: The Most Powerful Man in History^,Documentary Series Acquired,CNN,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,The Most Powerful Man in 
8027,MAX-AQ-001680,,,,,,,Possessions S1,International Content Original,STUDIOCANAL,Committed,1/28/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Possessions
8029,MAX-AQ-002230,,,,,,,Possessions S2 Option,International Content Original,STUDIOCANAL TV GMBH,Uncommitted,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Possessions Option
8030,MAX-AQ-005581,,,,,,,Post WBD Merger Interest Adj,"Development, Overall Deals, Other",WB,Committed,6/30/22,,,No,Max Acquired,2022,,,11/3/23,0,Mei-Cheng,Post WBD
8106,MAX-AQ-006599,,,,,,,"Postman Always Rings Twice, The (1946)",Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Postman Always
8122,MAX-AQ-002882,,,,,,,"Postman Always Rings Twice, The (1981)",Movies Acquired,WB,Committed,10/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Postman Always
8126,MAX-AQ-007844,,,,,,,Powerpuff Girls,Kids Content Acquired,CN,Committed,5/27/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Powerpuff Girls
8127,MAX-AQ-007845,,,,,,,Powerpuff Girls (2016),Kids Content Acquired,CN,Committed,5/27/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Powerpuff Girls
8128,MAX-AQ-007270,,,,,,,Powerpuff Girls (2016) (Co Ex Price),Kids Content Acquired,CN,Uncommitted,10/1/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Mei-Cheng,Powerpuff Girls
8130,MAX-AQ-001988,,,,,,,"Powerpuff Girls (Classic), The",Kids Content Acquired,CN,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Powerpuff Girls
8131,MAX-AQ-007316,,,,,,,Powerpuff Girls (Co Ex Price),Kids Content Acquired,CN,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Mei-Cheng,Powerpuff Girls
8133,MAX-AQ-001989,,,,,,,"Powerpuff Girls, The",Kids Content Acquired,CN,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Powerpuff Girls
8134,MAX-AQ-005701,,,,,,,President Curtis (Rick and Morty Spinoff) 101-110,Adult Animation Acquired,AS,Committed,3/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Mei-Cheng,President Curtis
8135,MAX-OP-000245,,,,,,,Pretty Little Liars: Original Sin S1,Drama Series Original,WBTV,Committed,,,DTC1185,No,Max OP,2022,,,11/3/23,0,Mei-Cheng,Pretty Little
8136,MAX-OP-000445,,,,,,,Pretty Little Liars: Summer School (S2),Drama Series Original,WBTV,Committed,,,DTC1383,No,Max OP,2024,,,11/3/23,0,Mei-Cheng,Pretty Little
8137,MAX-AQ-006603,,,,,,,Pride and Prejudice (1940),Movies Acquired,WB,Committed,2/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Pride and
8141,MAX-AQ-001571,,,,,,,Pride and Prejudice (1995),Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Pride and
8142,MAX-AQ-005835,,,,,,,Primal S1A,Comedy Series Acquired,AS,Committed,5/27/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Primal A
8143,MAX-AQ-007753,,,,,,,"Prince and the Pauper, The",Movies Acquired,WB,Committed,11/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Mei-Cheng,Prince and
8144,MAX-AQ-002080,,,,,,,"Problem with Apu, The",Special Acquired,TRUTV,Committed,7/10/20,,,No,Max Acquired,2020,,,11/3/23,0,Mei-Cheng,Problem with Apu
8145,MAX-AQ-003072,,,,,,,Prodigal Son S1 (w extensions),Drama Series Acquired,WB,Committed,3/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Prodigal Son
8146,MAX-AQ-003073,,,,,,,Prodigal Son S2 (w extensions),Drama Series Acquired,WB,Committed,8/23/21,,,No,Max Acquired,2021,,,11/3/23,0,Mei-Cheng,Prodigal Son
8147,HBO-AQ-005574,,,,,,,Production Services-Acquired,"Development, Overall Deals, Other",,Committed,,,Production Services-Acquired,No,HBO Acquired,,,,11/3/23,0,Mei-Cheng,Production Services-Acquired
8148,HBO-OP-000816,,,,,,,Production Services-OP,"Development, Overall Deals, Other",,Committed,,,Production Services-OP,No,HBO OP,,,,11/3/23,0,Mei-Cheng,Production Services-OP
8149,MAX-OP-000356,,,,,,,Project Greenlight S1 + Gray Matter (movie),Unscripted Original,MIRAMAX HOORAE,Committed,,,DTC1284,No,Max OP,2023,,,11/3/23,0,Mei-Cheng,Project Greenlight
8150,MAX-AQ-007323,,,,,,,We Bare Bears (Co Ex Price),Kids Content Acquired,CN,Uncommitted,1/1/26,,,Yes,Max Acquired,2026,,,11/3/23,0,Mei-Cheng,We Bare
