,Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person,search_title
5942,MAX-AQ-002279,,,,,,,"IMAGINARIUM OF DOCTOR PARNASSUS, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,4/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,IMAGINARIUM OF DOCTOR
5967,Do not use 4528,,,,,,,IN THE HEART OF THE SEA - 0539856_13-108,Movies Acquired,WB,Committed,8/1/16,,,,HBO Acquired,2016,,,11/3/23,0,Tiffany,IN THE HEART OF THE SEA
5972,Do not use 5873,,,,,,,IN THE HEIGHTS - 0637338_13-108.2,Movies Acquired,WB,Committed,10/28/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,IN THE HEIGHTS 
5973,Do not use 3744,,,,,,,IN THE NAME OF THE FATHER,Movies Acquired,UNIVERSAL,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Tiffany,IN THE NAME OF THE FATHER
5976,Do not use 2463,,,,,,,INCONCEIVABLE,Movies Acquired,LIONS GATE,Committed,2/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Tiffany,INCONCEIVABLE
5981,Do not use 865,,,,,,,INDEPENDENCE DAY: RESURGENCE,Movies Acquired,3RD-PARTY,Committed,9/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,INDEPENDENCE DAY: RESURGENCE
5991,MAX-AQ-004150,,,,,,,INSIDE JOB (2010),Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,8/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,INSIDE JOB
6001,Do not use 1140,,,,,,,INSIDIOUS: THE LAST KEY,Movies Acquired,3RD-PARTY,Committed,5/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Tiffany,INSIDIOUS
6004,Do not use 686,,,,,,,INTEMPERIE (AKA OUT IN THE OPEN),Movies Acquired,3RD PARTY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,INTEMPERIE
6005,Do not use 5304,,,,,,,INTEMPERIE (AKA OUT IN THE OPEN),Movies Acquired,3RD PARTY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,INTEMPERIE
6007,MAX-AQ-002281,,,,,,,"INTERVIEW, THE (2014)",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,5/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,INTERVIEW
6011,Do not use 2931,,,,,,,INTO THE BLUE 2: THE REEF,Movies Acquired,MGM,Committed,10/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Tiffany,INTO THE BLUE
6014,Do not use 2838,,,,,,,INVASION OF THE BODY SNATCHERS 1978,Movies Acquired,MGM,Committed,8/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Tiffany,INVASION OF THE BODY SNATCHERS
6015,Do not use 434,,,,,,,INVISIBLE STORIES 01:,Movies Acquired,INTERCOMPANY,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Tiffany,INVISIBLE STORIES
6016,Do not use 4667,,,,,,,INVISIBLE STORIES 01:,Movies Acquired,INTERCOM,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Tiffany,INVISIBLE STORIES
6023,Do not use 4780,,,,,,,IRIS xx,Movies Acquired,MIRAMAX,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,IRIS xx
6025,MAX-AQ-000241,,,,,,,"IRON LADY, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,IRON LADY
6028,Do not use 5940,,,,,,,IRRESISTIBLE - 0645638_12-148,Movies Acquired,UNI,Committed,1/23/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,IRRESISTIBLE 
6029,MAX-AQ-001789,,,,,,,ISABEL Season 1,International Content Acquired,RMV ENTERPRISES,Committed,3/12/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,ISABEL 
6030,Do not use 902,,,,,,,ISLE OF DOGS,Movies Acquired,3RD-PARTY,Committed,6/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Tiffany,ISLE OF DOGS
6031,803457,,,,,,,ISLE OF DOGS,Movies Acquired,FOX,Committed,12/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Tiffany,ISLE OF DOGS
6032,Do not use 4296,,,,,,,ISMAELS GHOSTS,Movies Acquired,MAGNOLIA,Committed,9/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,ISMAELS GHOSTS
6033,Do not use 4230,,,,,,,ISMAELS GHOSTS,Movies Acquired,MAGNOLIA,Committed,10/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Tiffany,ISMAELS GHOSTS
6034,Do not use 1397,,,,,,,ISNT IT ROMANTIC,Movies Acquired,INTERCOMPANY,Committed,3/28/27,,,,HBO Acquired,2027,,,11/3/23,0,Tiffany,ISNT IT ROMANTIC
6035,815083,,,,,,,ISNT IT ROMANTIC,Movies Acquired,NEW LINE,Committed,9/28/19,,,,HBO Acquired,2019,,,11/3/23,0,Tiffany,ISNT IT ROMANTIC
6038,Do not use 1600,,,,,,,IT COMES AT NIGHT,Movies Acquired,A24,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,IT COMES
6040,Do not use 2408,,,,,,,IT FOLLOWS,Movies Acquired,LIONS GATE,Committed,1/1/25,,,,HBO Acquired,2025,,,11/3/23,0,Tiffany,IT FOLLOWS
6043,MAX-AQ-000128,,,,,,,IT TAKES TWO�,Movies Acquired,PARAMOUNT PICTURES,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,IT TAKES TWO�
6044,Do not use 1403,,,,,,,IT: CHAPTER 2,Movies Acquired,INTERCOMPANY,Committed,10/11/27,,,,HBO Acquired,2027,,,11/3/23,0,Tiffany,IT: CHAPTER 2
6045,782558,,,,,,,IT: CHAPTER 2,Movies Acquired,NEW LINE,Committed,4/11/20,,,,HBO Acquired,2020,,,11/3/23,0,Tiffany,IT: CHAPTER 2
6046,Do not use 5966,,,,,,,IT: CHAPTER 2 - 0632894_13-108.2,Movies Acquired,NL,Committed,4/11/20,,,,HBO Acquired,2020,,,11/3/23,0,Tiffany,IT: CHAPTER
6047,MAX-OP-000639,,,,,,,IT: Welcome to Derry S1,Drama Series Original,WBTV,Committed,,,DTC1235,No,Max OP,2025,,,11/3/23,0,Tiffany,Welcome to Derry
6048,MAX-OP-000660,,,,,,,IT: Welcome to Derry S2 / TBD,Drama Series Original,WBTV,Uncommitted,,,DTC1439,No,Max OP,2026,,,11/3/23,0,Tiffany,Welcome to Derry
6050,MAX-AQ-005339,,,,,,,Ice Pirates,Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Ice Pirates
6057,MAX-OP-000140,,,,,,,If I Can't Have Love I Want Power,Special Original,CAPITOL MUSIC GROUP,Committed,,,DTC1280,No,Max OP,2021,,,11/3/23,0,Tiffany,If I Can't Have Love I Want Power
6058,HBO-OP-000688,,,,,,,Ill Will S1,Drama Series Original,,Uncommitted,,,Ill Will S1,No,HBO OP,,,,11/3/23,0,Tiffany,Ill Will
6059,MAX-AQ-006899,,,,,,,Impactical Jokers: The Movie,Unscripted Acquired,TRUTV,Uncommitted,9/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Tiffany,Impracial Jokers
6060,MAX-AQ-006943,,,,,,,Impactical Jokers: The Movie,Unscripted Acquired,TRUTV,Uncommitted,9/2/27,,,No,Max Acquired,2027,,,11/3/23,0,Tiffany,Impracial Jokers
6061,MAX-AQ-005830,,,,,,,Impactical Jokers: The Movie,Unscripted Acquired,TRUTV,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Impracial Jokers
6062,MAX-AQ-007111,,,,,,,Impactical Jokers: The Movie - Max,Unscripted Acquired,TRUTV,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Impracial Jokers
6063,MAX-AQ-002182,,,,,,,Impracial Jokers S9A and Specials,Unscripted Acquired,TRUTV,Committed,9/29/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Impracial Jokers
6064,MAX-AQ-002071,,,,,,,Impractical Jokers - Season 1-4,Unscripted Acquired,TRUTV,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Impracial Jokers
6065,MAX-AQ-006900,,,,,,,Impractical Jokers - Season 1-4 (110 eps),Unscripted Acquired,TRUTV,Uncommitted,5/31/25,,,No,Max Acquired,2025,,,11/3/23,0,Tiffany,Impracial Jokers
6066,MAX-AQ-006944,,,,,,,Impractical Jokers - Season 1-4 (110 eps),Unscripted Acquired,TRUTV,Uncommitted,5/31/27,,,No,Max Acquired,2027,,,11/3/23,0,Tiffany,Impracial Jokers
6067,MAX-AQ-002072,,,,,,,Impractical Jokers - Season 5-8,Unscripted Acquired,TRUTV,Committed,9/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Impracial Jokers
6068,MAX-AQ-006901,,,,,,,Impractical Jokers - Season 5-8 (118 eps),Unscripted Acquired,TRUTV,Uncommitted,9/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Tiffany,Impracial Jokers
6069,MAX-AQ-006945,,,,,,,Impractical Jokers - Season 5-8 (118 eps),Unscripted Acquired,TRUTV,Uncommitted,9/2/27,,,No,Max Acquired,2027,,,11/3/23,0,Tiffany,Impracial Jokers
6070,MAX-AQ-005831,,,,,,,Impractical Jokers -100 Ep Selection,Unscripted Acquired,TRUTV,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Impracial Jokers
6071,MAX-AQ-002183,,,,,,,Impractical Jokers After Party S4A & S4B,Unscripted Acquired,TRUTV,Committed,1/2/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Impracial Jokers
6072,MAX-AQ-000338,,,,,,,Impractical Jokers Movie,Movies Acquired,TURNER,Committed,9/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Impracial Jokers
6073,MAX-AQ-005747,,,,,,,Impractical Jokers S10A,Unscripted Acquired,TRUTV,Committed,5/27/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Impracial Jokers
6074,MAX-AQ-003918,,,,,,,Impractical Jokers S9B,Unscripted Acquired,TRUTV,Committed,2/4/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Impracial Jokers
6075,MAX-AQ-003920,,,,,,,Impractical Jokers S9C,Unscripted Acquired,TRUTV,Committed,9/10/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Impracial Jokers
6077,MAX-AQ-002074,,,,,,,Impractical Jokers: After Party ,Unscripted Acquired,TRUTV,Committed,9/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Impracial Jokers
6078,MAX-AQ-002073,,,,,,,Impractical Jokers: After Party - Order #1,Unscripted Acquired,TRUTV,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Impracial Jokers
6079,MAX-AQ-002075,,,,,,,Impractical Jokers: After Party 3C,Unscripted Acquired,TRUTV,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Impracial Jokers
6087,MAX-AQ-002980,,,,,,,In the Heights (First Window),Movies Acquired,WB,Committed,6/11/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,In the Heights
6088,MAX-AQ-002997,,,,,,,In the Heights (Second Window),Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,In the Heights
6101,Do not use 384,,,,,,,Incremental AVOD Fees - Univ (Committed),Movies Acquired,3RD-PARTY,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Tiffany,Incremental AVOD
6108,MAX-AQ-001979,,,,,,,Infinity Train Book 1,Kids Content Original,CN,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Tiffany,Infinity Train
6109,MAX-AQ-001980,,,,,,,Infinity Train Book 2,Kids Content Original,CN,Committed,6/10/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Tiffany,Infinity Train
6110,MAX-OP-000026,,,,,,,Infinity Train Order #2A,Kids Content Original,CNS,Committed,,,DTC1097,Yes,Max OP,2020,,,11/3/23,0,Tiffany,Infinity Train
6111,MAX-OP-000094,,,,,,,Infinity Train Order -#2B,Kids Content Original,DTC,Committed,,,INFTS2B,Yes,Max OP,2021,,,11/3/23,0,Tiffany,Infinity Train
6112,MAX-AQ-002222,,,,,,,Infomercial Series,Comedy Series Acquired,AS,Committed,3/15/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Infomercial Series
6114,MAX-AQ-005829,,,,,,,Infomercials (Batch #1),Comedy Series Acquired,AS,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Infomercials #1)
6115,MAX-AQ-006942,,,,,,,Infomercials (Batch #1),Comedy Series Acquired,AS,Uncommitted,9/2/27,,,No,Max Acquired,2027,,,11/3/23,0,Tiffany,Infomercials #1)
6116,MAX-AQ-006898,,,,,,,Infomercials (Batch #1),Comedy Series Acquired,AS,Uncommitted,9/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Tiffany,Infomercials #1)
6117,MAX-AQ-000828,,,,,,,"Informer, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Informer
6135,MAX-AQ-002077,,,,,,,Inside Carbonaro,Unscripted Acquired,TRUTV,Committed,6/2/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Carbonaro
6139,MAX-AQ-002035,,,,,,,Inside Evil with Chris Cuomo ,Documentary Series Acquired,HLN,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Evil
6140,MAX-AQ-001538,,,,,,,Inside Number 9 S1,Drama Series Original,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Number 9
6141,MAX-AQ-001539,,,,,,,Inside Number 9 S2,Drama Series Original,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Number 9
6142,MAX-AQ-001540,,,,,,,Inside Number 9 S3,Drama Series Original,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Number 9
6143,MAX-AQ-001541,,,,,,,Inside Number 9 S4,Drama Series Original,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Number
6144,MAX-AQ-001542,,,,,,,Inside Number 9 S5,Drama Series Original,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Inside Number
6145,MAX-AQ-003169,,,,,,,Inside The NBA Special,Documentary Series Acquired,TNT,Committed,4/6/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Inside The
6150,HBO-OP-000645,,,,,,,Insurance,"Development, Overall Deals, Other",,Committed,,,WCF-Insurance,No,HBO OP,,,,11/3/23,0,Tiffany,Insurance
6151,HBO-OP-000786,,,,,,,Insurance Premium,"Development, Overall Deals, Other",,Uncommitted,,,WCF-10019444,No,HBO OP,,,,11/3/23,0,Tiffany,Insurance Premium
6152,MAX-OP-000468,,,,,,,Int'l Contingency 2023,"Development, Overall Deals, Other",,Committed,,,INTCONT23,No,Max OP,2023,,,11/3/23,0,Tiffany,Int'l Contingency 2023
6153,MAX-OP-000574,,,,,,,Int'l Contingency 2024,"Development, Overall Deals, Other",,Committed,,,INTCONT24,No,Max OP,2024,,,11/3/23,0,Tiffany,Int'l Contingency 2024
6158,MAX-AQ-007263,,,,,,,Interview With the Vampire S1,Drama Series Acquired,RAINBOW MEDIA HOLDINGS LLC,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Interview With the Vampire
6160,HBO-OP-000788,,,,,,,Investments,"Development, Overall Deals, Other",,Uncommitted,,,WCF-Investments,No,HBO OP,,,,11/3/23,0,Tiffany,Investments
6161,MAX-AQ-007430,,,,,,,Invincible Fight Girl,Adult Animation Acquired,AS,Committed,9/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Tiffany,Invincible Fight Girl
6162,MAX-AQ-000172,,,,,,,Invisible War,Documentary Feature Acquired,"CHAIN CAMERA PICTURES, INC.",Committed,10/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Invisible War
6165,MAX-AQ-007616,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Iron Giant
6166,MAX-AQ-000528,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Iron Giant
6167,MAX-AQ-003400,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Iron Giant
6168,MAX-AQ-001160,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Iron Giant
6169,MAX-AQ-007511,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,8/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Iron Giant
6170,MAX-AQ-005083,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,6/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Iron Giant
6171,MAX-AQ-007729,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,11/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Iron Giant
6172,MAX-AQ-005763,,,,,,,"Iron Giant, The",Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Iron Giant
6173,MAX-OP-000888,,,,,,,Isadora Moon S1A,Kids Content Original,KELEBEK MEDIA,Committed,,,HKF0032,Yes,Max OP,2025,,,11/3/23,0,Tiffany,Isadora Moon
6174,MAX-OP-000898,,,,,,,Isadora Moon S1B,Kids Content Original,TP,Committed,,,ISAMOONS1B,Yes,Max OP,2025,,,11/3/23,0,Tiffany,Isadora Moon
6175,MAX-OP-000932,,,,,,,Isadora Moon S1C,Kids Content Original,TP,Uncommitted,,,ISAMOONS1C,Yes,Max OP,2026,,,11/3/23,0,Tiffany,Isadora Moon
6176,HBO-OP-001187,,,,,,,Issa Rae Pilot,Special Original,,Committed,,,WCF-10024640,No,HBO OP,2023,,,11/3/23,0,Tiffany,Issa Rae Pilot
6177,MAX-AQ-006307,,,,,,,It (2017),Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,It
6178,MAX-AQ-004035,,,,,,,It (2017),Movies Acquired,WB,Committed,6/19/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6179,MAX-AQ-004589,,,,,,,It (2017),Movies Acquired,WB,Committed,2/27/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6180,MAX-AQ-004590,,,,,,,It (2017),Movies Acquired,WB,Committed,5/27/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6181,MAX-AQ-004591,,,,,,,It (2017),Movies Acquired,WB,Committed,12/19/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6182,MAX-AQ-006304,,,,,,,It (2017),Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,It
6183,MAX-AQ-006305,,,,,,,It (2017),Movies Acquired,WB,Committed,5/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,It
6184,MAX-AQ-006306,,,,,,,It (2017),Movies Acquired,WB,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,It
6185,MAX-AQ-004593,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,10/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6186,MAX-AQ-002622,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,1/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,It
6187,MAX-AQ-002623,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,12/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,It
6188,MAX-AQ-003019,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,9/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,It
6189,MAX-AQ-006309,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,It
6190,MAX-AQ-006308,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,It
6191,MAX-AQ-004594,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,11/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6192,MAX-AQ-004592,,,,,,,It (Stephen King's),Movies Acquired,WB,Committed,5/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It
6210,MAX-AQ-002840,,,,,,,It Happened on Fifth Avenue,Movies Acquired,WB,Committed,9/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,It Happened on Fifth Avenue
6211,MAX-AQ-000829,,,,,,,It Happened on Fifth Avenue,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,It Happened on Fifth Avenue
6212,MAX-AQ-005342,,,,,,,It Happened on Fifth Avenue,Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,It Happened on Fifth Avenue
14131,Do not use 1675,,,,,,,WARNING SIGN,Movies Acquired,FOX,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Tiffany,WARNING SIGN
14133,Do not use 4824,,,,,,,WASTELAND (PUSTINA) S1 (EPS 1 - 8),Movies Acquired,INTERCOM,Committed,11/1/17,,,,HBO Acquired,2017,,,11/3/23,0,Tiffany,WASTELAND
14134,Do not use 444,,,,,,,WASTELAND (PUSTINA) S1 (EPS 1 - 8),Movies Acquired,INTERCOMPANY,Committed,11/1/17,,,,HBO Acquired,2017,,,11/3/23,0,Tiffany,WASTELAND
