,title_series,season_number,ckg_match_id,region,tenure_grp,request_date_pst,days_since_season_premiere_date_pst,sub_count
196,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-7,2022-09-03,13,0
197,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-2,2022-09-03,13,0
198,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-09-02,12,0
199,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-06-28,12,0
200,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,1,2024-06-18,2,81606
201,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-07-01,15,71688
202,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,13+,2024-06-19,3,638438
203,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-02-17,14,0
204,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-09-04,14,0
205,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,,2023-02-11,8,0
206,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-06-30,14,4
207,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-07-08,22,83282
208,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-08-23,2,0
209,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-08-23,2,0
210,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-09-01,11,0
211,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-09-18,28,0
212,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-3,2022-09-18,28,0
213,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-08-26,5,0
214,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-09-07,17,0
215,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-6,2022-09-05,15,0
216,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-8,2022-09-05,15,0
217,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,0,2023-02-18,15,0
218,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,13+,2024-07-01,15,45917
219,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,,2023-02-07,4,0
220,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-06-20,4,20
221,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,4-6,2024-06-20,4,1758
222,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,0,2023-03-03,28,0
223,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,13+,2023-03-03,28,0
224,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-21,18,0
225,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,2,2023-02-21,18,0
226,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-2,2022-09-08,18,0
227,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-07-02,16,3054
228,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-11,8,0
229,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-8,2022-08-29,8,0
230,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-08-31,10,0
231,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,1,2024-06-26,10,1893
232,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-06-26,10,18420
233,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-02-11,8,0
234,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,0,2022-08-25,4,0
235,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-08-25,4,0
236,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-02-07,4,0
237,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,6-12,2024-06-20,4,66460
238,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-09-03,13,0
239,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,13+,2024-06-29,13,11004
240,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-5,2022-09-04,14,0
241,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-17,14,0
242,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-03-01,26,0
243,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-03-01,26,0
244,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-14,11,0
245,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-06-27,11,12479
246,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,2,2024-06-25,9,820
247,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-06-25,9,12880
248,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,4-6,2024-06-25,9,81439
249,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-06-23,7,480
250,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-02-11,8,0
251,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,6-12,2024-06-24,8,287138
252,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-02-25,22,0
253,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-09-12,22,0
254,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-07-08,22,1
255,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-09-12,22,0
256,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-9,2022-09-12,22,0
257,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,-1,2023-02-17,14,0
258,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-09-04,14,0
259,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-06-22,6,13877
260,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-7,2022-09-04,14,0
261,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-09-04,14,0
262,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-06-30,14,20043
263,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-09-06,16,0
264,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-09-06,16,0
265,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-07-02,16,0
266,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-08-30,9,0
267,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-02-12,9,0
268,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-06-27,11,3951
269,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-06-23,7,4
270,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-6,2022-08-28,7,0
271,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-7,2022-09-17,27,0
272,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-6,2022-09-03,13,0
273,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,,2023-02-25,22,0
274,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,6-12,2024-07-08,22,330647
275,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-08-25,4,0
276,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-6,2022-08-25,4,0
277,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-4,2022-09-16,26,0
278,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,13+,2024-06-24,8,1771397
279,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,13+,2024-06-24,8,39206
280,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-06-20,4,12251
281,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,6-12,2024-07-02,16,3445
282,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,2,2023-03-03,28,0
283,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-5,2022-09-14,24,0
284,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-09-09,19,0
285,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,2,2024-07-05,19,444
286,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,-1,2023-02-28,25,0
287,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,2,2023-02-28,25,0
288,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-03-03,28,0
289,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-06-21,5,2
290,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,0,2022-09-12,22,0
291,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,1,2022-09-12,22,0
292,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-7,2022-09-12,22,0
293,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,13+,2024-07-08,22,67632
294,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-09-05,15,0
295,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-3,2022-09-05,15,0
296,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-3,2022-09-09,19,0
297,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,6-12,2024-07-05,19,70078
298,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,13+,2022-09-07,17,0
299,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,4-6,2024-07-03,17,1461
300,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-07-03,17,1689
301,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-08-28,7,0
302,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-08-22,1,0
303,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-08-22,1,0
304,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,2,2024-07-07,21,2997
305,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,13+,2022-09-06,16,0
306,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,4-6,2024-07-02,16,1994
307,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-6,2022-09-11,21,0
308,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-09-11,21,0
309,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,6-12,2024-07-07,21,11061
310,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-07-07,21,133
311,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,-1,2023-02-22,19,0
312,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,13+,2024-07-07,21,73520
313,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-08-28,7,0
314,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-4,2022-08-31,10,0
315,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-02-13,10,0
316,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,6-12,2024-06-29,13,1725
317,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-18,15,0
318,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,13+,2022-09-05,15,0
319,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,,2023-02-06,3,0
320,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,0,2024-06-18,2,28575
321,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,4-6,2024-06-18,2,2056
322,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-6,2022-08-29,8,0
323,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,1,2022-09-16,26,0
324,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,-1,2023-03-01,26,0
325,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,0,2022-08-31,10,0
326,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,,2023-02-12,9,0
327,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,0,2024-06-25,9,335
328,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,4-6,2022-08-25,4,0
329,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-08-31,10,0
330,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-09-13,23,0
331,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,0,2023-02-26,23,0
332,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-02-08,5,0
333,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,13+,2024-07-02,16,23445
334,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,13+,2023-02-08,5,0
335,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,0,2023-02-10,7,0
336,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,1,2024-06-23,7,296701
337,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-09-14,24,0
338,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,1,2022-09-14,24,0
339,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-09-09,19,0
340,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,1,2024-07-05,19,57911
341,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-08-29,8,0
342,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-06-24,8,56946
343,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-06-24,8,174
344,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-02-05,2,0
345,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-06-18,2,69
346,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,0,2024-06-18,2,788
347,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-7,2022-09-07,17,0
348,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,6-12,2024-07-03,17,104392
349,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,2,2024-06-17,1,52085
350,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-08-28,7,0
351,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,6-12,2024-06-26,10,2610
352,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-09-03,13,0
353,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-9,2022-09-03,13,0
354,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-06-29,13,29
355,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-22,19,0
356,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,,2024-07-05,19,16
357,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-09-12,22,0
358,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,1,2022-08-23,2,0
359,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,1,2024-07-07,21,8894
360,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,,2023-03-03,28,0
361,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,4-6,2023-02-22,19,0
362,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-08-28,7,0
363,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,,2022-09-14,24,0
364,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-7,2022-09-14,24,0
365,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,13+,2023-02-27,24,0
366,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,0,2023-02-22,19,0
367,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-4,2022-09-09,19,0
368,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-07-07,21,2
369,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-08-24,3,0
370,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-09-16,26,0
371,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-2,2022-09-05,15,0
372,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-02-16,13,0
373,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,1,2023-02-23,20,0
374,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,1,2022-08-29,8,0
375,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,4-6,2024-06-24,8,167501
376,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-4,2022-09-14,24,0
377,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,2,2023-02-04,1,0
378,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-2,2022-08-22,1,0
379,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,6-12,2023-02-16,13,0
380,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,13+,2023-02-13,10,0
381,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,4-6,2024-06-26,10,1438
382,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,0,2023-02-15,12,0
383,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-1,2022-09-02,12,0
384,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,1,2024-06-28,12,43818
385,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,0,2024-07-01,15,137
386,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,2,2022-09-17,27,0
387,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,6-12,2022-09-15,25,0
388,House of the Dragon,2,c68e69d7-9317-428a-a615-cdf8fe5a2e06-2,NORTH AMERICA,1,2024-07-08,22,269179
389,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-5,2022-08-29,8,0
390,House of the Dragon: The House That Dragons Built,1,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-1,NORTH AMERICA,13+,2023-02-11,8,0
391,House of the Dragon: The House That Dragons Built,2,6ebc8e70-17b0-4a1a-a340-af7d8ce63a82-2,NORTH AMERICA,,2024-06-25,9,3
392,House of the Dragon,1,c68e69d7-9317-428a-a615-cdf8fe5a2e06-1,NORTH AMERICA,-3,2022-08-30,9,0
